date,sku_id,loc_id,book_qty,physical_qty,diff_qty,diff_type
2026-07-16,SKU0082,L0194,105,105,0,无差异
2026-07-16,SKU0261,L0591,129,129,0,无差异
2026-07-16,SKU0034,L0660,137,137,0,无差异
2026-07-16,SKU0013,L0567,132,132,0,无差异
2026-07-17,SKU0491,L0252,69,69,0,无差异
2026-07-17,SKU0334,L0074,164,164,0,无差异
2026-07-17,SKU0004,L0693,131,131,0,无差异
2026-07-17,SKU0110,L0151,124,124,0,无差异
2026-07-17,SKU0149,L0108,138,138,0,无差异
2026-07-17,SKU0095,L0535,107,107,0,无差异
2026-07-17,SKU0412,L0725,133,133,0,无差异
2026-07-17,SKU0205,L0795,733,733,0,无差异
2026-07-17,SKU0151,L0062,97,97,0,无差异
2026-07-17,SKU0210,L0730,104,104,0,无差异
2026-07-17,SKU0255,L0027,114,114,0,无差异
2026-07-17,SKU0318,L0502,124,124,0,无差异
2026-07-17,SKU0359,L0217,79,79,0,无差异
2026-07-17,SKU0411,L0122,77,77,0,无差异
2026-07-17,SKU0278,L0068,110,110,0,无差异
2026-07-17,SKU0244,L0125,82,82,0,无差异
2026-07-17,SKU0181,L0275,145,145,0,无差异
2026-07-17,SKU0434,L0382,110,110,0,无差异
2026-07-17,SKU0459,L0716,493,493,0,无差异
2026-07-17,SKU0463,L0561,94,94,0,无差异
2026-07-17,SKU0055,L0239,115,115,0,无差异
2026-07-17,SKU0224,L0422,115,115,0,无差异
2026-07-17,SKU0495,L0794,816,816,0,无差异
2026-07-17,SKU0069,L0416,151,151,0,无差异
2026-07-17,SKU0429,L0755,556,556,0,无差异
2026-07-17,SKU0327,L0562,92,92,0,无差异
2026-07-17,SKU0131,L0172,116,116,0,无差异
2026-07-17,SKU0059,L0783,158,158,0,无差异
2026-07-17,SKU0354,L0476,207,207,0,无差异
2026-07-17,SKU0448,L0564,137,137,0,无差异
2026-07-17,SKU0180,L0429,158,158,0,无差异
2026-07-17,SKU0288,L0197,114,114,0,无差异
2026-07-17,SKU0117,L0173,103,103,0,无差异
2026-07-17,SKU0101,L0316,157,157,0,无差异
2026-07-17,SKU0395,L0117,135,135,0,无差异
2026-07-17,SKU0104,L0161,69,69,0,无差异
2026-07-17,SKU0322,L0489,90,90,0,无差异
2026-07-17,SKU0267,L0581,146,146,0,无差异
2026-07-17,SKU0289,L0083,87,87,0,无差异
2026-07-17,SKU0280,L0772,183,183,0,无差异
2026-07-17,SKU0189,L0523,80,80,0,无差异
2026-07-17,SKU0317,L0677,482,482,0,无差异
2026-07-17,SKU0295,L0389,118,118,0,无差异
2026-07-17,SKU0480,L0789,381,381,0,无差异
2026-07-17,SKU0192,L0475,153,153,0,无差异
2026-07-17,SKU0301,L0748,282,282,0,无差异
2026-07-17,SKU0187,L0290,98,98,0,无差异
2026-07-17,SKU0011,L0596,290,290,0,无差异
2026-07-17,SKU0215,L0146,101,101,0,无差异
2026-07-17,SKU0139,L0662,116,116,0,无差异
2026-07-18,SKU0118,L0017,92,97,5,盘盈
2026-07-18,SKU0219,L0492,90,90,0,无差异
2026-07-18,SKU0457,L0449,134,134,0,无差异
2026-07-18,SKU0354,L0476,206,206,0,无差异
2026-07-18,SKU0209,L0337,174,176,2,盘盈
2026-07-18,SKU0155,L0569,156,156,0,无差异
2026-07-18,SKU0210,L0730,103,103,0,无差异
2026-07-18,SKU0175,L0021,102,102,0,无差异
2026-07-18,SKU0188,L0331,94,94,0,无差异
2026-07-18,SKU0261,L0591,125,125,0,无差异
2026-07-18,SKU0019,L0761,150,150,0,无差异
2026-07-18,SKU0151,L0062,97,97,0,无差异
2026-07-18,SKU0134,L0018,86,86,0,无差异
2026-07-18,SKU0377,L0387,162,161,-1,盘亏
2026-07-18,SKU0320,L0485,92,92,0,无差异
2026-07-18,SKU0237,L0184,70,70,0,无差异
2026-07-18,SKU0330,L0414,93,93,0,无差异
2026-07-18,SKU0182,L0258,93,93,0,无差异
2026-07-18,SKU0031,L0690,127,127,0,无差异
2026-07-18,SKU0027,L0558,289,289,0,无差异
2026-07-18,SKU0363,L0614,138,138,0,无差异
2026-07-18,SKU0453,L0270,108,108,0,无差异
2026-07-18,SKU0139,L0662,149,149,0,无差异
2026-07-18,SKU0353,L0361,87,87,0,无差异
2026-07-18,SKU0497,L0362,76,76,0,无差异
2026-07-18,SKU0314,L0570,102,99,-3,盘亏
2026-07-18,SKU0333,L0063,102,102,0,无差异
2026-07-18,SKU0286,L0501,143,143,0,无差异
2026-07-18,SKU0073,L0179,89,89,0,无差异
2026-07-18,SKU0323,L0094,83,83,0,无差异
2026-07-18,SKU0294,L0504,173,173,0,无差异
2026-07-18,SKU0291,L0366,103,103,0,无差异
2026-07-18,SKU0413,L0106,103,103,0,无差异
2026-07-18,SKU0125,L0377,112,112,0,无差异
2026-07-18,SKU0403,L0128,93,93,0,无差异
2026-07-18,SKU0285,L0071,109,109,0,无差异
2026-07-18,SKU0030,L0510,117,117,0,无差异
2026-07-18,SKU0071,L0113,142,142,0,无差异
2026-07-18,SKU0159,L0355,165,165,0,无差异
2026-07-18,SKU0197,L0399,178,178,0,无差异
2026-07-18,SKU0477,L0321,71,71,0,无差异
2026-07-18,SKU0198,L0478,229,229,0,无差异
2026-07-18,SKU0025,L0718,830,830,0,无差异
2026-07-18,SKU0356,L0450,141,141,0,无差异
2026-07-18,SKU0054,L0686,160,160,0,无差异
2026-07-18,SKU0105,L0010,85,85,0,无差异
2026-07-18,SKU0499,L0212,147,147,0,无差异
2026-07-18,SKU0342,L0727,94,97,3,盘盈
2026-07-18,SKU0208,L0540,169,169,0,无差异
2026-07-18,SKU0220,L0282,114,119,5,盘盈
2026-07-19,SKU0058,L0182,92,92,0,无差异
2026-07-19,SKU0034,L0660,147,147,0,无差异
2026-07-19,SKU0245,L0359,183,183,0,无差异
2026-07-19,SKU0247,L0048,160,160,0,无差异
2026-07-19,SKU0491,L0252,82,82,0,无差异
2026-07-19,SKU0374,L0016,96,96,0,无差异
2026-07-19,SKU0444,L0155,122,122,0,无差异
2026-07-19,SKU0156,L0611,129,129,0,无差异
2026-07-19,SKU0157,L0616,135,135,0,无差异
2026-07-19,SKU0377,L0387,162,162,0,无差异
2026-07-19,SKU0266,L0164,110,110,0,无差异
2026-07-19,SKU0455,L0639,409,409,0,无差异
2026-07-19,SKU0315,L0020,98,98,0,无差异
2026-07-19,SKU0450,L0643,85,85,0,无差异
2026-07-19,SKU0161,L0159,154,154,0,无差异
2026-07-19,SKU0186,L0039,170,170,0,无差异
2026-07-19,SKU0181,L0275,135,135,0,无差异
2026-07-19,SKU0118,L0017,92,92,0,无差异
2026-07-19,SKU0033,L0797,1497,1497,0,无差异
2026-07-19,SKU0309,L0211,82,82,0,无差异
2026-07-19,SKU0494,L0347,144,144,0,无差异
2026-07-19,SKU0495,L0794,885,885,0,无差异
2026-07-19,SKU0290,L0327,79,79,0,无差异
2026-07-19,SKU0204,L0740,175,175,0,无差异
2026-07-19,SKU0399,L0013,88,86,-2,盘亏
2026-07-19,SKU0105,L0010,79,79,0,无差异
2026-07-19,SKU0327,L0562,79,79,0,无差异
2026-07-19,SKU0392,L0308,126,126,0,无差异
2026-07-19,SKU0464,L0132,109,109,0,无差异
2026-07-19,SKU0347,L0328,85,85,0,无差异
2026-07-19,SKU0113,L0145,85,85,0,无差异
2026-07-19,SKU0077,L0524,132,132,0,无差异
2026-07-19,SKU0262,L0136,75,75,0,无差异
2026-07-19,SKU0198,L0478,229,229,0,无差异
2026-07-19,SKU0030,L0510,117,117,0,无差异
2026-07-19,SKU0421,L0791,467,467,0,无差异
2026-07-19,SKU0336,L0185,81,81,0,无差异
2026-07-19,SKU0429,L0755,614,614,0,无差异
2026-07-19,SKU0132,L0602,127,127,0,无差异
2026-07-19,SKU0384,L0381,157,158,1,盘盈
2026-07-19,SKU0342,L0727,94,94,0,无差异
2026-07-19,SKU0223,L0565,112,112,0,无差异
2026-07-19,SKU0042,L0675,386,386,0,无差异
2026-07-19,SKU0376,L0271,110,110,0,无差异
2026-07-19,SKU0337,L0589,207,207,0,无差异
2026-07-19,SKU0412,L0725,133,128,-5,盘亏
2026-07-19,SKU0251,L0538,101,101,0,无差异
2026-07-19,SKU0341,L0162,101,101,0,无差异
2026-07-19,SKU0356,L0450,151,151,0,无差异
2026-07-19,SKU0426,L0626,186,186,0,无差异
2026-07-20,SKU0404,L0712,348,348,0,无差异
2026-07-20,SKU0235,L0642,94,94,0,无差异
2026-07-20,SKU0372,L0120,134,134,0,无差异
2026-07-20,SKU0124,L0444,102,102,0,无差异
2026-07-20,SKU0200,L0403,106,104,-2,盘亏
2026-07-20,SKU0111,L0701,201,201,0,无差异
2026-07-20,SKU0245,L0359,181,181,0,无差异
2026-07-20,SKU0052,L0793,563,563,0,无差异
2026-07-20,SKU0362,L0134,139,139,0,无差异
2026-07-20,SKU0246,L0352,149,149,0,无差异
2026-07-20,SKU0446,L0402,103,103,0,无差异
2026-07-20,SKU0376,L0271,110,110,0,无差异
2026-07-20,SKU0351,L0549,149,149,0,无差异
2026-07-20,SKU0090,L0247,117,117,0,无差异
2026-07-20,SKU0158,L0107,101,101,0,无差异
2026-07-20,SKU0314,L0570,113,113,0,无差异
2026-07-20,SKU0159,L0355,167,167,0,无差异
2026-07-20,SKU0309,L0211,94,94,0,无差异
2026-07-20,SKU0017,L0368,141,141,0,无差异
2026-07-20,SKU0409,L0705,178,178,0,无差异
2026-07-20,SKU0340,L0604,97,97,0,无差异
2026-07-20,SKU0064,L0513,209,209,0,无差异
2026-07-20,SKU0267,L0581,149,149,0,无差异
2026-07-20,SKU0050,L0051,131,131,0,无差异
2026-07-20,SKU0058,L0182,108,108,0,无差异
2026-07-20,SKU0215,L0146,97,97,0,无差异
2026-07-20,SKU0044,L0587,177,177,0,无差异
2026-07-20,SKU0356,L0450,151,151,0,无差异
2026-07-20,SKU0350,L0593,246,246,0,无差异
2026-07-20,SKU0389,L0477,216,216,0,无差异
2026-07-20,SKU0139,L0662,144,144,0,无差异
2026-07-20,SKU0077,L0524,131,131,0,无差异
2026-07-20,SKU0493,L0087,116,116,0,无差异
2026-07-20,SKU0442,L0644,92,92,0,无差异
2026-07-20,SKU0342,L0727,84,88,4,盘盈
2026-07-20,SKU0383,L0747,218,218,0,无差异
2026-07-20,SKU0221,L0315,156,156,0,无差异
2026-07-20,SKU0337,L0589,231,231,0,无差异
2026-07-20,SKU0013,L0567,144,144,0,无差异
2026-07-20,SKU0290,L0327,79,79,0,无差异
2026-07-20,SKU0075,L0089,101,101,0,无差异
2026-07-20,SKU0242,L0154,96,96,0,无差异
2026-07-20,SKU0255,L0027,125,125,0,无差异
2026-07-20,SKU0148,L0307,108,103,-5,盘亏
2026-07-20,SKU0281,L0099,146,151,5,盘盈
2026-07-20,SKU0208,L0540,174,174,0,无差异
2026-07-20,SKU0445,L0689,134,134,0,无差异
2026-07-20,SKU0329,L0537,174,174,0,无差异
2026-07-20,SKU0289,L0083,100,100,0,无差异
2026-07-20,SKU0100,L0228,118,118,0,无差异
2026-07-21,SKU0271,L0246,103,103,0,无差异
2026-07-21,SKU0152,L0126,131,131,0,无差异
2026-07-21,SKU0156,L0611,126,126,0,无差异
2026-07-21,SKU0394,L0545,150,150,0,无差异
2026-07-21,SKU0485,L0341,173,173,0,无差异
2026-07-21,SKU0487,L0658,103,103,0,无差异
2026-07-21,SKU0404,L0712,395,395,0,无差异
2026-07-21,SKU0207,L0573,118,118,0,无差异
2026-07-21,SKU0274,L0557,317,317,0,无差异
2026-07-21,SKU0136,L0225,115,115,0,无差异
2026-07-21,SKU0189,L0523,82,82,0,无差异
2026-07-21,SKU0310,L0127,106,106,0,无差异
2026-07-21,SKU0222,L0508,148,148,0,无差异
2026-07-21,SKU0090,L0247,128,128,0,无差异
2026-07-21,SKU0308,L0278,129,129,0,无差异
2026-07-21,SKU0380,L0195,117,112,-5,盘亏
2026-07-21,SKU0169,L0105,106,106,0,无差异
2026-07-21,SKU0272,L0093,104,104,0,无差异
2026-07-21,SKU0382,L0441,114,114,0,无差异
2026-07-21,SKU0400,L0210,83,83,0,无差异
2026-07-21,SKU0421,L0791,498,498,0,无差异
2026-07-21,SKU0148,L0307,106,106,0,无差异
2026-07-21,SKU0149,L0108,142,142,0,无差异
2026-07-21,SKU0364,L0691,141,141,0,无差异
2026-07-21,SKU0131,L0172,124,124,0,无差异
2026-07-21,SKU0117,L0173,111,111,0,无差异
2026-07-21,SKU0032,L0066,112,111,-1,盘亏
2026-07-21,SKU0055,L0239,112,112,0,无差异
2026-07-21,SKU0201,L0548,157,157,0,无差异
2026-07-21,SKU0069,L0416,153,153,0,无差异
2026-07-21,SKU0263,L0735,176,176,0,无差异
2026-07-21,SKU0367,L0340,100,102,2,盘盈
2026-07-21,SKU0321,L0452,130,130,0,无差异
2026-07-21,SKU0324,L0098,110,110,0,无差异
2026-07-21,SKU0385,L0597,310,310,0,无差异
2026-07-21,SKU0470,L0256,96,96,0,无差异
2026-07-21,SKU0261,L0591,164,164,0,无差异
2026-07-21,SKU0448,L0564,153,153,0,无差异
2026-07-21,SKU0206,L0760,2378,2378,0,无差异
2026-07-21,SKU0414,L0766,125,125,0,无差异
2026-07-21,SKU0395,L0117,139,139,0,无差异
2026-07-21,SKU0459,L0716,501,501,0,无差异
2026-07-21,SKU0100,L0228,118,118,0,无差异
2026-07-21,SKU0381,L0418,109,109,0,无差异
2026-07-21,SKU0377,L0387,167,167,0,无差异
2026-07-21,SKU0449,L0283,128,128,0,无差异
2026-07-21,SKU0286,L0501,146,146,0,无差异
2026-07-21,SKU0070,L0664,204,204,0,无差异
2026-07-21,SKU0412,L0725,117,117,0,无差异
2026-07-21,SKU0202,L0733,157,157,0,无差异
2026-07-22,SKU0003,L0288,103,103,0,无差异
2026-07-22,SKU0408,L0190,130,130,0,无差异
2026-07-22,SKU0327,L0562,91,89,-2,盘亏
2026-07-22,SKU0164,L0082,124,124,0,无差异
2026-07-22,SKU0386,L0168,82,82,0,无差异
2026-07-22,SKU0121,L0622,188,188,0,无差异
2026-07-22,SKU0066,L0525,73,73,0,无差异
2026-07-22,SKU0497,L0362,73,73,0,无差异
2026-07-22,SKU0445,L0689,144,144,0,无差异
2026-07-22,SKU0253,L0148,113,113,0,无差异
2026-07-22,SKU0431,L0769,91,91,0,无差异
2026-07-22,SKU0209,L0337,192,192,0,无差异
2026-07-22,SKU0483,L0551,194,194,0,无差异
2026-07-22,SKU0348,L0439,186,186,0,无差异
2026-07-22,SKU0038,L0487,65,65,0,无差异
2026-07-22,SKU0482,L0684,147,147,0,无差异
2026-07-22,SKU0480,L0789,416,416,0,无差异
2026-07-22,SKU0222,L0508,143,143,0,无差异
2026-07-22,SKU0089,L0707,212,212,0,无差异
2026-07-22,SKU0016,L0762,80,80,0,无差异
2026-07-22,SKU0187,L0290,95,95,0,无差异
2026-07-22,SKU0293,L0541,79,78,-1,盘亏
2026-07-22,SKU0216,L0464,148,148,0,无差异
2026-07-22,SKU0317,L0677,538,538,0,无差异
2026-07-22,SKU0137,L0371,106,106,0,无差异
2026-07-22,SKU0238,L0421,159,159,0,无差异
2026-07-22,SKU0354,L0476,227,227,0,无差异
2026-07-22,SKU0197,L0399,154,154,0,无差异
2026-07-22,SKU0020,L0222,95,95,0,无差异
2026-07-22,SKU0100,L0228,116,116,0,无差异
2026-07-22,SKU0249,L0790,249,249,0,无差异
2026-07-22,SKU0490,L0109,155,155,0,无差异
2026-07-22,SKU0468,L0436,213,213,0,无差异
2026-07-22,SKU0078,L0019,65,65,0,无差异
2026-07-22,SKU0493,L0087,123,123,0,无差异
2026-07-22,SKU0352,L0061,94,94,0,无差异
2026-07-22,SKU0282,L0734,139,139,0,无差异
2026-07-22,SKU0246,L0352,162,162,0,无差异
2026-07-22,SKU0402,L0522,73,73,0,无差异
2026-07-22,SKU0092,L0749,303,303,0,无差异
2026-07-22,SKU0266,L0164,109,108,-1,盘亏
2026-07-22,SKU0030,L0510,141,141,0,无差异
2026-07-22,SKU0442,L0644,91,91,0,无差异
2026-07-22,SKU0391,L0237,155,155,0,无差异
2026-07-22,SKU0206,L0760,2286,2283,-3,盘亏
2026-07-22,SKU0180,L0429,177,177,0,无差异
2026-07-22,SKU0068,L0572,99,99,0,无差异
2026-07-22,SKU0461,L0076,165,165,0,无差异
2026-07-22,SKU0177,L0085,102,102,0,无差异
2026-07-22,SKU0347,L0328,88,88,0,无差异
2026-07-23,SKU0151,L0062,110,110,0,无差异
2026-07-23,SKU0380,L0195,117,117,0,无差异
2026-07-23,SKU0040,L0534,101,101,0,无差异
2026-07-23,SKU0130,L0647,129,129,0,无差异
2026-07-23,SKU0284,L0518,233,233,0,无差异
2026-07-23,SKU0407,L0758,862,862,0,无差异
2026-07-23,SKU0267,L0581,156,156,0,无差异
2026-07-23,SKU0159,L0355,183,183,0,无差异
2026-07-23,SKU0391,L0237,155,155,0,无差异
2026-07-23,SKU0147,L0739,158,158,0,无差异
2026-07-23,SKU0175,L0021,107,107,0,无差异
2026-07-23,SKU0362,L0134,150,150,0,无差异
2026-07-23,SKU0483,L0551,194,194,0,无差异
2026-07-23,SKU0455,L0639,397,397,0,无差异
2026-07-23,SKU0304,L0339,112,112,0,无差异
2026-07-23,SKU0422,L0556,231,231,0,无差异
2026-07-23,SKU0269,L0147,82,82,0,无差异
2026-07-23,SKU0092,L0749,297,297,0,无差异
2026-07-23,SKU0090,L0247,126,126,0,无差异
2026-07-23,SKU0203,L0640,558,558,0,无差异
2026-07-23,SKU0002,L0781,174,174,0,无差异
2026-07-23,SKU0073,L0179,98,98,0,无差异
2026-07-23,SKU0248,L0373,161,161,0,无差异
2026-07-23,SKU0157,L0616,135,135,0,无差异
2026-07-23,SKU0259,L0695,88,88,0,无差异
2026-07-23,SKU0136,L0225,114,114,0,无差异
2026-07-23,SKU0426,L0626,193,193,0,无差异
2026-07-23,SKU0477,L0321,84,84,0,无差异
2026-07-23,SKU0148,L0307,98,98,0,无差异
2026-07-23,SKU0229,L0459,131,131,0,无差异
2026-07-23,SKU0201,L0548,169,169,0,无差异
2026-07-23,SKU0117,L0173,111,111,0,无差异
2026-07-23,SKU0348,L0439,180,180,0,无差异
2026-07-23,SKU0297,L0481,102,102,0,无差异
2026-07-23,SKU0396,L0189,140,140,0,无差异
2026-07-23,SKU0012,L0322,96,96,0,无差异
2026-07-23,SKU0319,L0461,72,72,0,无差异
2026-07-23,SKU0007,L0395,151,151,0,无差异
2026-07-23,SKU0093,L0657,166,166,0,无差异
2026-07-23,SKU0224,L0422,130,130,0,无差异
2026-07-23,SKU0389,L0477,232,232,0,无差异
2026-07-23,SKU0018,L0493,84,79,-5,盘亏
2026-07-23,SKU0053,L0149,116,111,-5,盘亏
2026-07-23,SKU0325,L0364,117,117,0,无差异
2026-07-23,SKU0340,L0604,100,100,0,无差异
2026-07-23,SKU0035,L0314,193,193,0,无差异
2026-07-23,SKU0492,L0408,143,143,0,无差异
2026-07-23,SKU0260,L0119,73,73,0,无差异
2026-07-23,SKU0416,L0111,108,108,0,无差异
2026-07-23,SKU0436,L0462,161,161,0,无差异
2026-07-24,SKU0070,L0664,196,196,0,无差异
2026-07-24,SKU0157,L0616,129,129,0,无差异
2026-07-24,SKU0487,L0658,124,124,0,无差异
2026-07-24,SKU0026,L0284,88,88,0,无差异
2026-07-24,SKU0083,L0014,142,142,0,无差异
2026-07-24,SKU0141,L0110,121,121,0,无差异
2026-07-24,SKU0120,L0605,123,123,0,无差异
2026-07-24,SKU0420,L0332,99,99,0,无差异
2026-07-24,SKU0445,L0689,141,141,0,无差异
2026-07-24,SKU0437,L0115,140,140,0,无差异
2026-07-24,SKU0271,L0246,115,115,0,无差异
2026-07-24,SKU0156,L0611,137,136,-1,盘亏
2026-07-24,SKU0362,L0134,150,150,0,无差异
2026-07-24,SKU0158,L0107,86,86,0,无差异
2026-07-24,SKU0254,L0363,71,71,0,无差异
2026-07-24,SKU0421,L0791,513,513,0,无差异
2026-07-24,SKU0202,L0733,158,158,0,无差异
2026-07-24,SKU0433,L0045,95,95,0,无差异
2026-07-24,SKU0174,L0248,126,126,0,无差异
2026-07-24,SKU0042,L0675,420,420,0,无差异
2026-07-24,SKU0072,L0507,138,138,0,无差异
2026-07-24,SKU0283,L0698,184,184,0,无差异
2026-07-24,SKU0092,L0749,282,282,0,无差异
2026-07-24,SKU0069,L0416,160,160,0,无差异
2026-07-24,SKU0229,L0459,126,126,0,无差异
2026-07-24,SKU0059,L0783,160,160,0,无差异
2026-07-24,SKU0226,L0293,105,105,0,无差异
2026-07-24,SKU0310,L0127,111,111,0,无差异
2026-07-24,SKU0093,L0657,166,168,2,盘盈
2026-07-24,SKU0488,L0191,155,155,0,无差异
2026-07-24,SKU0192,L0475,155,155,0,无差异
2026-07-24,SKU0150,L0180,133,133,0,无差异
2026-07-24,SKU0326,L0700,172,172,0,无差异
2026-07-24,SKU0122,L0317,236,236,0,无差异
2026-07-24,SKU0212,L0024,117,117,0,无差异
2026-07-24,SKU0319,L0461,68,68,0,无差异
2026-07-24,SKU0397,L0656,198,198,0,无差异
2026-07-24,SKU0298,L0236,153,153,0,无差异
2026-07-24,SKU0375,L0253,96,96,0,无差异
2026-07-24,SKU0449,L0283,135,135,0,无差异
2026-07-24,SKU0087,L0388,133,133,0,无差异
2026-07-24,SKU0335,L0386,92,92,0,无差异
2026-07-24,SKU0491,L0252,82,82,0,无差异
2026-07-24,SKU0267,L0581,156,156,0,无差异
2026-07-24,SKU0484,L0090,100,95,-5,盘亏
2026-07-24,SKU0019,L0761,170,170,0,无差异
2026-07-24,SKU0216,L0464,143,143,0,无差异
2026-07-24,SKU0091,L0617,90,90,0,无差异
2026-07-24,SKU0165,L0291,73,73,0,无差异
2026-07-24,SKU0297,L0481,102,102,0,无差异
2026-07-25,SKU0460,L0463,129,129,0,无差异
2026-07-25,SKU0004,L0693,166,170,4,盘盈
2026-07-25,SKU0410,L0181,112,112,0,无差异
2026-07-25,SKU0422,L0556,245,245,0,无差异
2026-07-25,SKU0402,L0522,87,87,0,无差异
2026-07-25,SKU0208,L0540,178,178,0,无差异
2026-07-25,SKU0291,L0366,107,107,0,无差异
2026-07-25,SKU0170,L0224,89,89,0,无差异
2026-07-25,SKU0089,L0707,200,200,0,无差异
2026-07-25,SKU0367,L0340,95,95,0,无差异
2026-07-25,SKU0279,L0775,132,129,-3,盘亏
2026-07-25,SKU0250,L0223,170,170,0,无差异
2026-07-25,SKU0117,L0173,111,111,0,无差异
2026-07-25,SKU0061,L0714,466,466,0,无差异
2026-07-25,SKU0222,L0508,143,143,0,无差异
2026-07-25,SKU0090,L0247,133,135,2,盘盈
2026-07-25,SKU0320,L0485,98,98,0,无差异
2026-07-25,SKU0127,L0033,83,83,0,无差异
2026-07-25,SKU0132,L0602,132,132,0,无差异
2026-07-25,SKU0010,L0598,414,414,0,无差异
2026-07-25,SKU0241,L0112,112,112,0,无差异
2026-07-25,SKU0137,L0371,100,100,0,无差异
2026-07-25,SKU0383,L0747,243,243,0,无差异
2026-07-25,SKU0097,L0133,102,102,0,无差异
2026-07-25,SKU0376,L0271,126,126,0,无差异
2026-07-25,SKU0076,L0680,582,582,0,无差异
2026-07-25,SKU0282,L0734,154,154,0,无差异
2026-07-25,SKU0223,L0565,121,121,0,无差异
2026-07-25,SKU0328,L0623,119,118,-1,盘亏
2026-07-25,SKU0204,L0740,184,184,0,无差异
2026-07-25,SKU0248,L0373,161,161,0,无差异
2026-07-25,SKU0242,L0154,104,104,0,无差异
2026-07-25,SKU0109,L0178,107,107,0,无差异
2026-07-25,SKU0179,L0311,124,124,0,无差异
2026-07-25,SKU0313,L0030,145,145,0,无差异
2026-07-25,SKU0349,L0053,104,104,0,无差异
2026-07-25,SKU0489,L0729,159,159,0,无差异
2026-07-25,SKU0190,L0606,130,130,0,无差异
2026-07-25,SKU0145,L0800,4274,4274,0,无差异
2026-07-25,SKU0315,L0020,105,105,0,无差异
2026-07-25,SKU0057,L0574,148,148,0,无差异
2026-07-25,SKU0442,L0644,103,103,0,无差异
2026-07-25,SKU0158,L0107,86,86,0,无差异
2026-07-25,SKU0025,L0718,952,952,0,无差异
2026-07-25,SKU0306,L0398,198,198,0,无差异
2026-07-25,SKU0474,L0431,143,143,0,无差异
2026-07-25,SKU0497,L0362,76,76,0,无差异
2026-07-25,SKU0050,L0051,139,134,-5,盘亏
2026-07-25,SKU0404,L0712,416,416,0,无差异
2026-07-25,SKU0430,L0685,110,110,0,无差异
2026-07-26,SKU0286,L0501,159,159,0,无差异
2026-07-26,SKU0451,L0706,224,224,0,无差异
2026-07-26,SKU0305,L0142,125,130,5,盘盈
2026-07-26,SKU0173,L0116,202,202,0,无差异
2026-07-26,SKU0350,L0593,265,265,0,无差异
2026-07-26,SKU0213,L0040,182,182,0,无差异
2026-07-26,SKU0205,L0795,706,706,0,无差异
2026-07-26,SKU0444,L0155,131,131,0,无差异
2026-07-26,SKU0413,L0106,129,129,0,无差异
2026-07-26,SKU0352,L0061,103,103,0,无差异
2026-07-26,SKU0261,L0591,197,197,0,无差异
2026-07-26,SKU0377,L0387,179,179,0,无差异
2026-07-26,SKU0233,L0075,116,116,0,无差异
2026-07-26,SKU0430,L0685,107,107,0,无差异
2026-07-26,SKU0281,L0099,166,166,0,无差异
2026-07-26,SKU0382,L0441,118,123,5,盘盈
2026-07-26,SKU0256,L0104,119,114,-5,盘亏
2026-07-26,SKU0485,L0341,191,191,0,无差异
2026-07-26,SKU0007,L0395,176,176,0,无差异
2026-07-26,SKU0191,L0432,136,136,0,无差异
2026-07-26,SKU0370,L0198,168,168,0,无差异
2026-07-26,SKU0424,L0205,89,89,0,无差异
2026-07-26,SKU0315,L0020,118,118,0,无差异
2026-07-26,SKU0443,L0302,94,94,0,无差异
2026-07-26,SKU0422,L0556,240,240,0,无差异
2026-07-26,SKU0275,L0049,128,128,0,无差异
2026-07-26,SKU0104,L0161,97,97,0,无差异
2026-07-26,SKU0016,L0762,78,78,0,无差异
2026-07-26,SKU0145,L0800,4965,4965,0,无差异
2026-07-26,SKU0218,L0318,194,194,0,无差异
2026-07-26,SKU0170,L0224,89,89,0,无差异
2026-07-26,SKU0133,L0349,163,163,0,无差异
2026-07-26,SKU0330,L0414,105,105,0,无差异
2026-07-26,SKU0012,L0322,105,102,-3,盘亏
2026-07-26,SKU0452,L0351,111,107,-4,盘亏
2026-07-26,SKU0124,L0444,105,105,0,无差异
2026-07-26,SKU0423,L0731,123,123,0,无差异
2026-07-26,SKU0439,L0305,113,113,0,无差异
2026-07-26,SKU0052,L0793,607,607,0,无差异
2026-07-26,SKU0243,L0156,119,119,0,无差异
2026-07-26,SKU0299,L0204,151,151,0,无差异
2026-07-26,SKU0340,L0604,110,110,0,无差异
2026-07-26,SKU0466,L0607,142,142,0,无差异
2026-07-26,SKU0333,L0063,94,94,0,无差异
2026-07-26,SKU0361,L0207,135,135,0,无差异
2026-07-26,SKU0258,L0084,115,115,0,无差异
2026-07-26,SKU0484,L0090,100,100,0,无差异
2026-07-26,SKU0385,L0597,374,374,0,无差异
2026-07-26,SKU0363,L0614,132,132,0,无差异
2026-07-26,SKU0488,L0191,145,145,0,无差异
2026-07-27,SKU0462,L0612,168,168,0,无差异
2026-07-27,SKU0472,L0392,205,205,0,无差异
2026-07-27,SKU0352,L0061,103,103,0,无差异
2026-07-27,SKU0400,L0210,83,83,0,无差异
2026-07-27,SKU0073,L0179,97,97,0,无差异
2026-07-27,SKU0002,L0781,163,163,0,无差异
2026-07-27,SKU0405,L0563,104,104,0,无差异
2026-07-27,SKU0087,L0388,126,126,0,无差异
2026-07-27,SKU0144,L0354,179,179,0,无差异
2026-07-27,SKU0136,L0225,114,114,0,无差异
