order_id,date,poi_id,poi_name,region,lng,lat,weight_kg,volume_m3,window_start,window_end,priority
DO202607270050,2026-07-27,P018,乐多(成华西街一店),R04,104.071998,30.683402,18.61,0.8425,895,1015,中
DO202607270051,2026-07-27,P019,奥特乐(成都龙湖上城天街店),R04,104.072004,30.684929,276.32,0.0126,623,743,低
DO202607270052,2026-07-27,P019,奥特乐(成都龙湖上城天街店),R04,104.072004,30.684929,48.16,0.1897,628,748,中
DO202607270053,2026-07-27,P020,朴朴超市(西体路店),R04,104.061775,30.681195,39.28,1.056,805,925,中
DO202607270054,2026-07-27,P020,朴朴超市(西体路店),R04,104.061775,30.681195,88.04,0.187,809,929,中
DO202607270055,2026-07-27,P022,四川舞东风超市连锁股份有限公司,R05,104.082047,30.660437,7.09,0.1787,718,838,中
DO202607270056,2026-07-27,P022,四川舞东风超市连锁股份有限公司,R05,104.082047,30.660437,7.96,0.079,720,840,中
DO202607270057,2026-07-27,P023,永辉超市(文华广场店),R05,104.107695,30.637048,89.79,0.2996,602,722,中
DO202607270058,2026-07-27,P024,永辉超市(锦江城市花园店),R05,104.142752,30.595134,25.46,1.449,835,955,中
DO202607270059,2026-07-27,P024,永辉超市(锦江城市花园店),R05,104.142752,30.595134,3.89,0.8731,842,962,低
DO202607270060,2026-07-27,P025,红旗超市(成都红旗商厦店),R05,104.072081,30.658735,4.29,0.6846,675,795,高
DO202607270061,2026-07-27,P025,红旗超市(成都红旗商厦店),R05,104.072081,30.658735,37.45,0.214,683,803,低
DO202607270062,2026-07-27,P026,友好多连锁超市(界牌店),R07,104.313922,30.880419,31.89,0.0483,561,681,低
DO202607270063,2026-07-27,P026,友好多连锁超市(界牌店),R07,104.313922,30.880419,3.66,3.4363,565,685,中
DO202607270064,2026-07-27,P026,友好多连锁超市(界牌店),R07,104.313922,30.880419,132.26,1.358,567,687,低
DO202607270065,2026-07-27,P027,大荣发连锁超市(和顺雅苑店),R07,104.253582,30.90011,18.34,0.061,689,809,高
DO202607270066,2026-07-27,P027,大荣发连锁超市(和顺雅苑店),R07,104.253582,30.90011,96.8,0.1,691,811,高
DO202607270067,2026-07-27,P027,大荣发连锁超市(和顺雅苑店),R07,104.253582,30.90011,254.61,3.4342,692,812,中
DO202607270068,2026-07-27,P027,大荣发连锁超市(和顺雅苑店),R07,104.253582,30.90011,324.85,0.172,695,815,高
DO202607270069,2026-07-27,P029,永辉超市(青白江万达广场店),R07,104.253652,30.878095,135.75,0.1743,740,860,低
DO202607270070,2026-07-27,P030,润都连锁生活超市(正兴路店),R07,104.188354,30.87079,73.26,1.5628,784,904,低
DO202607270071,2026-07-27,P030,润都连锁生活超市(正兴路店),R07,104.188354,30.87079,2.48,0.3321,787,907,低
DO202607270072,2026-07-27,P030,润都连锁生活超市(正兴路店),R07,104.188354,30.87079,1.34,3.4022,787,907,中
DO202607270073,2026-07-27,P030,润都连锁生活超市(正兴路店),R07,104.188354,30.87079,15.81,0.1106,789,909,低
DO202607270074,2026-07-27,P031,渝华连锁超市(学苑路店),R07,104.276426,30.875299,17.56,2.4132,582,702,低
DO202607270075,2026-07-27,P032,渝华连锁超市(绣川新城店),R07,104.330571,30.85576,101.21,1.9984,692,812,中
DO202607270076,2026-07-27,P032,渝华连锁超市(绣川新城店),R07,104.330571,30.85576,23.02,0.4908,693,813,中
DO202607270077,2026-07-27,P032,渝华连锁超市(绣川新城店),R07,104.330571,30.85576,72.04,2.8296,698,818,低
DO202607270078,2026-07-27,P033,红旗超市(团结花园店),R07,104.246885,30.877313,28.63,0.1475,871,991,低
DO202607270079,2026-07-27,P033,红旗超市(团结花园店),R07,104.246885,30.877313,479.39,0.7547,874,994,低
DO202607270080,2026-07-27,P033,红旗超市(团结花园店),R07,104.246885,30.877313,99.49,0.2819,875,995,中
DO202607270081,2026-07-27,P034,红旗连锁(北城新界民族花园店),R07,104.201632,30.877318,19.75,0.1867,773,893,高
DO202607270082,2026-07-27,P034,红旗连锁(北城新界民族花园店),R07,104.201632,30.877318,11.52,0.2168,774,894,中
DO202607270083,2026-07-27,P036,红旗连锁(青白江城厢首府分场),R07,104.323054,30.860039,2.79,0.5569,690,810,低
DO202607270084,2026-07-27,P036,红旗连锁(青白江城厢首府分场),R07,104.323054,30.860039,102.45,0.3655,700,820,高
DO202607270085,2026-07-27,P037,红旗连锁(青白江石家碾西路店),R07,104.253962,30.887052,40.73,2.1295,647,767,中
DO202607270086,2026-07-27,P038,青江一家超市,R07,104.284321,30.880989,60.37,0.0261,632,752,中
DO202607270087,2026-07-27,P038,青江一家超市,R07,104.284321,30.880989,431.81,0.2082,637,757,中
DO202607270088,2026-07-27,P038,青江一家超市,R07,104.284321,30.880989,20.06,0.6982,638,758,中
DO202607270089,2026-07-27,P038,青江一家超市,R07,104.284321,30.880989,187.73,1.675,639,759,低
DO202607270090,2026-07-27,P039,青江百货连锁超市,R07,104.269502,30.876837,0.94,0.0292,880,1000,中
DO202607270091,2026-07-27,P039,青江百货连锁超市,R07,104.269502,30.876837,9.81,0.1449,882,1002,中
DO202607270092,2026-07-27,P040,上蔬永辉超市(西单商场店),R02,104.000521,30.674866,66.79,0.6118,882,1002,低
DO202607270093,2026-07-27,P040,上蔬永辉超市(西单商场店),R02,104.000521,30.674866,335.06,0.0882,882,1002,中
DO202607270094,2026-07-27,P040,上蔬永辉超市(西单商场店),R02,104.000521,30.674866,111.5,0.1362,885,1005,中
DO202607270095,2026-07-27,P041,永辉超市(成都青羊中铁大道店),R02,103.961452,30.670211,51.87,0.0444,654,774,中
DO202607270096,2026-07-27,P042,永辉超市(青羊新城市店),R02,104.057614,30.67321,14.62,0.8222,536,656,低
DO202607270097,2026-07-27,P042,永辉超市(青羊新城市店),R02,104.057614,30.67321,59.3,2.1662,536,656,中
DO202607270098,2026-07-27,P044,邻你生活超市(大庆店),R02,104.032527,30.669557,23.79,0.1048,864,984,低
DO202607270099,2026-07-27,P045,世纪红连锁超市,R08,104.208007,30.532247,5.76,1.8411,651,771,中
DO202607270100,2026-07-27,P045,世纪红连锁超市,R08,104.208007,30.532247,25.83,0.0748,659,779,中
DO202607270101,2026-07-27,P046,尚喜超市(锦绣路店),R08,104.308338,30.606726,22.71,0.3115,701,821,高
DO202607270102,2026-07-27,P046,尚喜超市(锦绣路店),R08,104.308338,30.606726,86.28,0.2158,702,822,中
DO202607270103,2026-07-27,P046,尚喜超市(锦绣路店),R08,104.308338,30.606726,23.39,0.1149,709,829,高
DO202607270104,2026-07-27,P046,尚喜超市(锦绣路店),R08,104.308338,30.606726,15.72,0.469,709,829,中
DO202607270105,2026-07-27,P047,永辉超市(成都龙泉驿万达广场店),R08,104.269392,30.566865,41.23,3.6221,544,664,中
DO202607270106,2026-07-27,P048,汇联美连锁超市(中街店),R08,104.27333,30.560098,276.4,2.1735,581,701,高
DO202607270107,2026-07-27,P048,汇联美连锁超市(中街店),R08,104.27333,30.560098,140.71,0.2977,581,701,中
DO202607270108,2026-07-27,P049,百伦生活超市(龙泉店),R08,104.273346,30.559846,2.7,0.5622,516,636,高
DO202607270109,2026-07-27,P049,百伦生活超市(龙泉店),R08,104.273346,30.559846,49.31,0.2461,518,638,高
DO202607270110,2026-07-27,P049,百伦生活超市(龙泉店),R08,104.273346,30.559846,59.73,0.6245,522,642,低
DO202607270111,2026-07-27,P049,百伦生活超市(龙泉店),R08,104.273346,30.559846,9.8,0.1024,522,642,中
DO202607280000,2026-07-28,P001,689便民(荣盛·香榭兰庭店),R06,104.135375,30.623625,73.23,0.0476,528,648,中
DO202607280001,2026-07-28,P001,689便民(荣盛·香榭兰庭店),R06,104.135375,30.623625,44.0,0.4402,529,649,高
DO202607280002,2026-07-28,P001,689便民(荣盛·香榭兰庭店),R06,104.135375,30.623625,123.0,10.679,533,653,低
DO202607280003,2026-07-28,P003,红旗连锁,R06,104.132763,30.627528,66.16,1.3208,719,839,中
DO202607280004,2026-07-28,P003,红旗连锁,R06,104.132763,30.627528,360.15,0.2124,720,840,中
DO202607280005,2026-07-28,P003,红旗连锁,R06,104.132763,30.627528,3.0,10.0574,722,842,中
DO202607280006,2026-07-28,P003,红旗连锁,R06,104.132763,30.627528,35.31,0.0251,726,846,高
DO202607280007,2026-07-28,P004,老蔡小卖部(水碾河路北社区三街店),R06,104.099234,30.648748,108.05,0.1763,728,848,低
DO202607280008,2026-07-28,P004,老蔡小卖部(水碾河路北社区三街店),R06,104.099234,30.648748,21.01,1.5736,730,850,低
DO202607280009,2026-07-28,P004,老蔡小卖部(水碾河路北社区三街店),R06,104.099234,30.648748,74.8,0.0242,735,855,中
DO202607280010,2026-07-28,P004,老蔡小卖部(水碾河路北社区三街店),R06,104.099234,30.648748,87.6,0.2671,736,856,高
DO202607280011,2026-07-28,P005,郝英超市,R06,104.129707,30.628761,10.84,0.133,886,1006,中
DO202607280012,2026-07-28,P005,郝英超市,R06,104.129707,30.628761,27.42,0.8019,887,1007,中
DO202607280013,2026-07-28,P007,永辉超市(成都市新城吾悦广场店),R03,103.988663,30.626255,56.11,1.608,679,799,中
DO202607280014,2026-07-28,P008,永辉超市(银泰城店),R03,104.058121,30.541191,10.45,1.0027,826,946,中
DO202607280015,2026-07-28,P009,永辉超市(龙湖成都金楠天街店),R03,103.995986,30.648731,153.1,0.0489,736,856,中
DO202607280016,2026-07-28,P011,永辉超市(成都市双铁广场店),R01,103.975737,30.758309,12.15,3.2807,671,791,低
DO202607280017,2026-07-28,P011,永辉超市(成都市双铁广场店),R01,103.975737,30.758309,211.24,1.9779,672,792,高
DO202607280018,2026-07-28,P011,永辉超市(成都市双铁广场店),R01,103.975737,30.758309,28.85,0.9776,674,794,中
DO202607280019,2026-07-28,P011,永辉超市(成都市双铁广场店),R01,103.975737,30.758309,23.57,1.7116,678,798,高
DO202607280020,2026-07-28,P011,永辉超市(成都市双铁广场店),R01,103.975737,30.758309,65.14,0.1668,678,798,低
DO202607280021,2026-07-28,P011,永辉超市(成都市双铁广场店),R01,103.975737,30.758309,4.28,0.761,680,800,中
DO202607280022,2026-07-28,P011,永辉超市(成都市双铁广场店),R01,103.975737,30.758309,102.44,0.2351,680,800,中
DO202607280023,2026-07-28,P012,永辉超市(成都市蜀都万达广场店),R01,103.907862,30.807642,35.13,0.1539,727,847,中
DO202607280024,2026-07-28,P012,永辉超市(成都市蜀都万达广场店),R01,103.907862,30.807642,23.36,0.2067,730,850,低
DO202607280025,2026-07-28,P012,永辉超市(成都市蜀都万达广场店),R01,103.907862,30.807642,21.74,0.171,731,851,中
DO202607280026,2026-07-28,P013,永辉超市(爱琴海购物中心店),R01,103.991901,30.737566,84.66,1.7253,688,808,高
DO202607280027,2026-07-28,P013,永辉超市(爱琴海购物中心店),R01,103.991901,30.737566,384.71,0.2768,689,809,中
DO202607280028,2026-07-28,P013,永辉超市(爱琴海购物中心店),R01,103.991901,30.737566,20.94,0.2737,693,813,中
DO202607280029,2026-07-28,P014,永辉超市(龙湖成都时代天街店),R01,103.921214,30.750831,14.16,0.4711,564,684,中
DO202607280030,2026-07-28,P014,永辉超市(龙湖成都时代天街店),R01,103.921214,30.750831,10.14,1.9907,568,688,中
DO202607280031,2026-07-28,P015,红旗超市(龙湖时代天街店),R01,103.919653,30.752444,48.26,0.3775,620,740,高
DO202607280032,2026-07-28,P016,LAWSON罗森(枣子巷15号院店),R04,104.044885,30.667759,68.46,0.0889,566,686,低
DO202607280033,2026-07-28,P017,LAWSON罗森(龙湖成都上城天街店),R04,104.071944,30.68395,72.85,0.0627,588,708,低
DO202607280034,2026-07-28,P017,LAWSON罗森(龙湖成都上城天街店),R04,104.071944,30.68395,336.84,0.9522,596,716,中
DO202607280035,2026-07-28,P018,乐多(成华西街一店),R04,104.071998,30.683402,303.68,0.1062,641,761,中
DO202607280036,2026-07-28,P018,乐多(成华西街一店),R04,104.071998,30.683402,31.77,0.091,641,761,高
DO202607280037,2026-07-28,P018,乐多(成华西街一店),R04,104.071998,30.683402,19.66,0.0984,641,761,中
DO202607280038,2026-07-28,P018,乐多(成华西街一店),R04,104.071998,30.683402,44.15,2.7379,641,761,低
DO202607280039,2026-07-28,P018,乐多(成华西街一店),R04,104.071998,30.683402,79.1,0.7946,642,762,高
DO202607280040,2026-07-28,P019,奥特乐(成都龙湖上城天街店),R04,104.072004,30.684929,3.4,0.007,788,908,高
DO202607280041,2026-07-28,P020,朴朴超市(西体路店),R04,104.061775,30.681195,58.64,0.2197,877,997,中
DO202607280042,2026-07-28,P020,朴朴超市(西体路店),R04,104.061775,30.681195,45.38,2.16,877,997,高
DO202607280043,2026-07-28,P022,四川舞东风超市连锁股份有限公司,R05,104.082047,30.660437,326.34,0.2378,775,895,中
DO202607280044,2026-07-28,P023,永辉超市(文华广场店),R05,104.107695,30.637048,3.2,1.315,689,809,低
DO202607280045,2026-07-28,P023,永辉超市(文华广场店),R05,104.107695,30.637048,176.7,1.4278,693,813,低
DO202607280046,2026-07-28,P024,永辉超市(锦江城市花园店),R05,104.142752,30.595134,11.28,0.2243,669,789,中
DO202607280047,2026-07-28,P024,永辉超市(锦江城市花园店),R05,104.142752,30.595134,32.02,0.1295,670,790,中
DO202607280048,2026-07-28,P024,永辉超市(锦江城市花园店),R05,104.142752,30.595134,23.71,0.1775,673,793,中
DO202607280049,2026-07-28,P026,友好多连锁超市(界牌店),R07,104.313922,30.880419,75.03,0.1762,642,762,低
DO202607280050,2026-07-28,P026,友好多连锁超市(界牌店),R07,104.313922,30.880419,81.07,0.2056,642,762,低
DO202607280051,2026-07-28,P026,友好多连锁超市(界牌店),R07,104.313922,30.880419,110.72,0.1284,642,762,高
DO202607280052,2026-07-28,P026,友好多连锁超市(界牌店),R07,104.313922,30.880419,39.22,0.1444,651,771,高
DO202607280053,2026-07-28,P027,大荣发连锁超市(和顺雅苑店),R07,104.253582,30.90011,21.0,0.1277,860,980,高
DO202607280054,2026-07-28,P028,永辉超市(天府欧城店),R07,104.256388,30.892152,541.54,1.6578,711,831,高
DO202607280055,2026-07-28,P029,永辉超市(青白江万达广场店),R07,104.253652,30.878095,61.42,0.896,653,773,中
DO202607280056,2026-07-28,P030,润都连锁生活超市(正兴路店),R07,104.188354,30.87079,208.98,0.844,857,977,低
DO202607280057,2026-07-28,P030,润都连锁生活超市(正兴路店),R07,104.188354,30.87079,8.56,0.0689,858,978,低
DO202607280058,2026-07-28,P030,润都连锁生活超市(正兴路店),R07,104.188354,30.87079,21.77,0.3904,860,980,中
DO202607280059,2026-07-28,P031,渝华连锁超市(学苑路店),R07,104.276426,30.875299,38.99,0.3087,750,870,中
DO202607280060,2026-07-28,P032,渝华连锁超市(绣川新城店),R07,104.330571,30.85576,27.79,0.127,549,669,高
DO202607280061,2026-07-28,P033,红旗超市(团结花园店),R07,104.246885,30.877313,66.79,2.2543,699,819,高
DO202607280062,2026-07-28,P033,红旗超市(团结花园店),R07,104.246885,30.877313,1.87,0.2157,700,820,中
DO202607280063,2026-07-28,P033,红旗超市(团结花园店),R07,104.246885,30.877313,41.54,0.1628,700,820,中
DO202607280064,2026-07-28,P035,红旗连锁(青白江同金街便利店),R07,104.244552,30.889503,192.55,0.3913,857,977,低
DO202607280065,2026-07-28,P035,红旗连锁(青白江同金街便利店),R07,104.244552,30.889503,4.52,0.299,864,984,中
DO202607280066,2026-07-28,P036,红旗连锁(青白江城厢首府分场),R07,104.323054,30.860039,58.77,0.1991,674,794,中
DO202607280067,2026-07-28,P037,红旗连锁(青白江石家碾西路店),R07,104.253962,30.887052,17.81,0.058,531,651,低
DO202607280068,2026-07-28,P037,红旗连锁(青白江石家碾西路店),R07,104.253962,30.887052,151.5,0.1274,535,655,中
DO202607280069,2026-07-28,P037,红旗连锁(青白江石家碾西路店),R07,104.253962,30.887052,289.25,3.6204,537,657,高
DO202607280070,2026-07-28,P037,红旗连锁(青白江石家碾西路店),R07,104.253962,30.887052,212.98,0.2095,540,660,中
DO202607280071,2026-07-28,P038,青江一家超市,R07,104.284321,30.880989,179.07,0.1291,785,905,中
DO202607280072,2026-07-28,P040,上蔬永辉超市(西单商场店),R02,104.000521,30.674866,3.65,0.2066,650,770,中
DO202607280073,2026-07-28,P040,上蔬永辉超市(西单商场店),R02,104.000521,30.674866,158.74,0.5947,652,772,中
DO202607280074,2026-07-28,P040,上蔬永辉超市(西单商场店),R02,104.000521,30.674866,33.72,0.2159,653,773,高
DO202607280075,2026-07-28,P041,永辉超市(成都青羊中铁大道店),R02,103.961452,30.670211,57.92,0.3728,763,883,中
DO202607280076,2026-07-28,P041,永辉超市(成都青羊中铁大道店),R02,103.961452,30.670211,186.97,2.0251,766,886,中
DO202607280077,2026-07-28,P041,永辉超市(成都青羊中铁大道店),R02,103.961452,30.670211,90.7,0.054,770,890,中
DO202607280078,2026-07-28,P041,永辉超市(成都青羊中铁大道店),R02,103.961452,30.670211,123.62,0.0707,770,890,中
DO202607280079,2026-07-28,P042,永辉超市(青羊新城市店),R02,104.057614,30.67321,15.79,0.4166,560,680,高
DO202607280080,2026-07-28,P042,永辉超市(青羊新城市店),R02,104.057614,30.67321,30.38,0.073,561,681,高
DO202607280081,2026-07-28,P042,永辉超市(青羊新城市店),R02,104.057614,30.67321,85.82,1.7487,561,681,低
DO202607280082,2026-07-28,P042,永辉超市(青羊新城市店),R02,104.057614,30.67321,54.81,8.9533,564,684,高
DO202607280083,2026-07-28,P042,永辉超市(青羊新城市店),R02,104.057614,30.67321,119.17,0.0648,564,684,低
DO202607280084,2026-07-28,P042,永辉超市(青羊新城市店),R02,104.057614,30.67321,76.75,0.0827,564,684,中
DO202607280085,2026-07-28,P043,红旗超市(中同仁路分场),R02,104.052373,30.668819,30.88,0.8876,661,781,中
DO202607280086,2026-07-28,P043,红旗超市(中同仁路分场),R02,104.052373,30.668819,163.72,0.0818,661,781,中
DO202607280087,2026-07-28,P043,红旗超市(中同仁路分场),R02,104.052373,30.668819,6.78,0.0204,662,782,高
DO202607280088,2026-07-28,P043,红旗超市(中同仁路分场),R02,104.052373,30.668819,68.69,0.0642,665,785,高
DO202607280089,2026-07-28,P043,红旗超市(中同仁路分场),R02,104.052373,30.668819,109.75,0.0726,665,785,高
DO202607280090,2026-07-28,P044,邻你生活超市(大庆店),R02,104.032527,30.669557,34.22,0.4303,687,807,高
DO202607280091,2026-07-28,P044,邻你生活超市(大庆店),R02,104.032527,30.669557,54.95,0.7195,689,809,低
DO202607280092,2026-07-28,P044,邻你生活超市(大庆店),R02,104.032527,30.669557,9.09,0.4163,690,810,中
DO202607280093,2026-07-28,P046,尚喜超市(锦绣路店),R08,104.308338,30.606726,44.81,1.1178,614,734,高
DO202607280094,2026-07-28,P046,尚喜超市(锦绣路店),R08,104.308338,30.606726,12.2,0.1258,619,739,高
DO202607280095,2026-07-28,P047,永辉超市(成都龙泉驿万达广场店),R08,104.269392,30.566865,214.31,0.2059,607,727,低
DO202607280096,2026-07-28,P047,永辉超市(成都龙泉驿万达广场店),R08,104.269392,30.566865,3.67,0.375,615,735,低
DO202607280097,2026-07-28,P049,百伦生活超市(龙泉店),R08,104.273346,30.559846,77.25,0.4062,762,882,低
DO202607280098,2026-07-28,P049,百伦生活超市(龙泉店),R08,104.273346,30.559846,62.51,2.0977,766,886,中
DO202607290000,2026-07-29,P001,689便民(荣盛·香榭兰庭店),R06,104.135375,30.623625,11.94,1.8905,780,900,高
DO202607290001,2026-07-29,P001,689便民(荣盛·香榭兰庭店),R06,104.135375,30.623625,20.34,0.0828,789,909,高
DO202607290002,2026-07-29,P003,红旗连锁,R06,104.132763,30.627528,10.07,1.9319,698,818,高
DO202607290003,2026-07-29,P004,老蔡小卖部(水碾河路北社区三街店),R06,104.099234,30.648748,106.25,0.5017,895,1015,低
DO202607290004,2026-07-29,P004,老蔡小卖部(水碾河路北社区三街店),R06,104.099234,30.648748,2.86,1.6647,903,1023,高
DO202607290005,2026-07-29,P004,老蔡小卖部(水碾河路北社区三街店),R06,104.099234,30.648748,25.54,0.208,904,1024,中
DO202607290006,2026-07-29,P006,全家便利店(龙江路店),R03,104.077199,30.641639,57.62,0.1591,784,904,中
DO202607290007,2026-07-29,P006,全家便利店(龙江路店),R03,104.077199,30.641639,279.34,0.2908,786,906,低
DO202607290008,2026-07-29,P008,永辉超市(银泰城店),R03,104.058121,30.541191,358.93,0.2356,843,963,中
DO202607290009,2026-07-29,P008,永辉超市(银泰城店),R03,104.058121,30.541191,54.23,0.6728,848,968,中
DO202607290010,2026-07-29,P008,永辉超市(银泰城店),R03,104.058121,30.541191,185.03,0.1902,849,969,高
DO202607290011,2026-07-29,P008,永辉超市(银泰城店),R03,104.058121,30.541191,5.65,3.231,849,969,中
DO202607290012,2026-07-29,P009,永辉超市(龙湖成都金楠天街店),R03,103.995986,30.648731,52.17,0.1971,603,723,中
DO202607290013,2026-07-29,P009,永辉超市(龙湖成都金楠天街店),R03,103.995986,30.648731,41.02,0.9594,603,723,低
DO202607290014,2026-07-29,P010,百分百超市(心语店),R03,104.045915,30.545712,17.36,0.5399,519,639,高
DO202607290015,2026-07-29,P011,永辉超市(成都市双铁广场店),R01,103.975737,30.758309,7.14,0.6955,573,693,高
DO202607290016,2026-07-29,P011,永辉超市(成都市双铁广场店),R01,103.975737,30.758309,6.32,1.0178,576,696,高
DO202607290017,2026-07-29,P012,永辉超市(成都市蜀都万达广场店),R01,103.907862,30.807642,21.36,0.0977,663,783,高
DO202607290018,2026-07-29,P013,永辉超市(爱琴海购物中心店),R01,103.991901,30.737566,62.02,0.1214,855,975,中
DO202607290019,2026-07-29,P013,永辉超市(爱琴海购物中心店),R01,103.991901,30.737566,113.71,0.4834,863,983,低
DO202607290020,2026-07-29,P014,永辉超市(龙湖成都时代天街店),R01,103.921214,30.750831,91.05,1.463,788,908,中
DO202607290021,2026-07-29,P014,永辉超市(龙湖成都时代天街店),R01,103.921214,30.750831,864.93,0.337,796,916,低
DO202607290022,2026-07-29,P014,永辉超市(龙湖成都时代天街店),R01,103.921214,30.750831,278.19,1.1861,796,916,高
DO202607290023,2026-07-29,P015,红旗超市(龙湖时代天街店),R01,103.919653,30.752444,17.26,0.0791,611,731,低
DO202607290024,2026-07-29,P015,红旗超市(龙湖时代天街店),R01,103.919653,30.752444,15.63,0.3617,613,733,中
DO202607290025,2026-07-29,P015,红旗超市(龙湖时代天街店),R01,103.919653,30.752444,56.16,1.0628,615,735,中
DO202607290026,2026-07-29,P016,LAWSON罗森(枣子巷15号院店),R04,104.044885,30.667759,6.0,0.1106,755,875,高
DO202607290027,2026-07-29,P016,LAWSON罗森(枣子巷15号院店),R04,104.044885,30.667759,9.6,0.1364,755,875,中
DO202607290028,2026-07-29,P017,LAWSON罗森(龙湖成都上城天街店),R04,104.071944,30.68395,70.25,0.1337,550,670,中
DO202607290029,2026-07-29,P017,LAWSON罗森(龙湖成都上城天街店),R04,104.071944,30.68395,58.02,1.1705,555,675,中
DO202607290030,2026-07-29,P018,乐多(成华西街一店),R04,104.071998,30.683402,25.0,0.0331,615,735,低
DO202607290031,2026-07-29,P018,乐多(成华西街一店),R04,104.071998,30.683402,4.16,0.653,619,739,中
DO202607290032,2026-07-29,P020,朴朴超市(西体路店),R04,104.061775,30.681195,37.91,0.3722,729,849,中
DO202607290033,2026-07-29,P022,四川舞东风超市连锁股份有限公司,R05,104.082047,30.660437,62.63,1.179,867,987,中
DO202607290034,2026-07-29,P022,四川舞东风超市连锁股份有限公司,R05,104.082047,30.660437,76.75,2.8553,868,988,高
DO202607290035,2026-07-29,P024,永辉超市(锦江城市花园店),R05,104.142752,30.595134,1183.49,2.6377,734,854,低
DO202607290036,2026-07-29,P024,永辉超市(锦江城市花园店),R05,104.142752,30.595134,620.04,0.1209,735,855,低
DO202607290037,2026-07-29,P024,永辉超市(锦江城市花园店),R05,104.142752,30.595134,60.51,0.2908,738,858,低
DO202607290038,2026-07-29,P026,友好多连锁超市(界牌店),R07,104.313922,30.880419,352.24,0.1207,820,940,低
DO202607290039,2026-07-29,P026,友好多连锁超市(界牌店),R07,104.313922,30.880419,14.65,0.4201,822,942,低
DO202607290040,2026-07-29,P027,大荣发连锁超市(和顺雅苑店),R07,104.253582,30.90011,35.31,0.0752,770,890,高
DO202607290041,2026-07-29,P027,大荣发连锁超市(和顺雅苑店),R07,104.253582,30.90011,126.02,0.1893,773,893,高
DO202607290042,2026-07-29,P027,大荣发连锁超市(和顺雅苑店),R07,104.253582,30.90011,32.89,0.2306,774,894,中
DO202607290043,2026-07-29,P028,永辉超市(天府欧城店),R07,104.256388,30.892152,48.8,0.9588,867,987,中
DO202607290044,2026-07-29,P029,永辉超市(青白江万达广场店),R07,104.253652,30.878095,23.35,0.1006,812,932,高
DO202607290045,2026-07-29,P029,永辉超市(青白江万达广场店),R07,104.253652,30.878095,37.55,0.3068,816,936,低
DO202607290046,2026-07-29,P030,润都连锁生活超市(正兴路店),R07,104.188354,30.87079,39.47,0.2395,902,1022,中
DO202607290047,2026-07-29,P030,润都连锁生活超市(正兴路店),R07,104.188354,30.87079,328.1,0.1105,903,1023,高
DO202607290048,2026-07-29,P032,渝华连锁超市(绣川新城店),R07,104.330571,30.85576,26.11,0.5388,660,780,高
DO202607290049,2026-07-29,P033,红旗超市(团结花园店),R07,104.246885,30.877313,6.51,0.0309,580,700,低
DO202607290050,2026-07-29,P034,红旗连锁(北城新界民族花园店),R07,104.201632,30.877318,172.92,0.0218,759,879,中
DO202607290051,2026-07-29,P034,红旗连锁(北城新界民族花园店),R07,104.201632,30.877318,92.07,0.3394,760,880,高
DO202607290052,2026-07-29,P034,红旗连锁(北城新界民族花园店),R07,104.201632,30.877318,476.79,0.0139,761,881,高
DO202607290053,2026-07-29,P034,红旗连锁(北城新界民族花园店),R07,104.201632,30.877318,47.81,0.6434,761,881,中
DO202607290054,2026-07-29,P035,红旗连锁(青白江同金街便利店),R07,104.244552,30.889503,72.74,0.043,901,1021,中
DO202607290055,2026-07-29,P035,红旗连锁(青白江同金街便利店),R07,104.244552,30.889503,64.88,0.0848,904,1024,低
DO202607290056,2026-07-29,P035,红旗连锁(青白江同金街便利店),R07,104.244552,30.889503,93.7,0.4756,905,1025,高
DO202607290057,2026-07-29,P036,红旗连锁(青白江城厢首府分场),R07,104.323054,30.860039,235.67,0.0442,701,821,低
DO202607290058,2026-07-29,P036,红旗连锁(青白江城厢首府分场),R07,104.323054,30.860039,2.95,0.1748,701,821,中
DO202607290059,2026-07-29,P036,红旗连锁(青白江城厢首府分场),R07,104.323054,30.860039,91.26,0.1956,703,823,中
DO202607290060,2026-07-29,P037,红旗连锁(青白江石家碾西路店),R07,104.253962,30.887052,53.66,2.2762,880,1000,中
DO202607290061,2026-07-29,P037,红旗连锁(青白江石家碾西路店),R07,104.253962,30.887052,14.58,0.9132,880,1000,高
DO202607290062,2026-07-29,P037,红旗连锁(青白江石家碾西路店),R07,104.253962,30.887052,8.46,4.2557,882,1002,中
DO202607290063,2026-07-29,P037,红旗连锁(青白江石家碾西路店),R07,104.253962,30.887052,200.65,0.4042,882,1002,中
DO202607290064,2026-07-29,P037,红旗连锁(青白江石家碾西路店),R07,104.253962,30.887052,5.36,7.3654,883,1003,中
DO202607290065,2026-07-29,P037,红旗连锁(青白江石家碾西路店),R07,104.253962,30.887052,11.8,0.2734,884,1004,低
DO202607290066,2026-07-29,P038,青江一家超市,R07,104.284321,30.880989,20.75,0.3186,755,875,中
DO202607290067,2026-07-29,P038,青江一家超市,R07,104.284321,30.880989,155.93,0.1145,757,877,高
DO202607290068,2026-07-29,P038,青江一家超市,R07,104.284321,30.880989,20.41,0.1189,760,880,高
DO202607290069,2026-07-29,P038,青江一家超市,R07,104.284321,30.880989,247.14,0.5366,760,880,高
DO202607290070,2026-07-29,P038,青江一家超市,R07,104.284321,30.880989,22.14,0.3448,761,881,低
