order_id,date,weekday,is_friday,rainy,region,poi_id,vehicle_id,anomaly_type,delay_min,handling_min,planned_departure,actual_departure,arrival_time,window_start,window_end,on_time,temp_min_c,temp_max_c,temp_compliance_rate
DO202607170005,2026-07-17,4,True,False,R06,P004,V03,无异常,0.0,0.0,2026-07-17 13:49:29.400,2026-07-17 13:49:29.400000000,2026-07-17 14:31:00.000000000,2026-07-17 14:41:00,2026-07-17 16:41:00,True,4.26,6.92,1.0
DO202607170006,2026-07-17,4,True,False,R06,P005,V04,无异常,0.0,0.0,2026-07-17 13:54:22.800,2026-07-17 13:54:22.800000000,2026-07-17 14:30:00.000000000,2026-07-17 14:40:00,2026-07-17 16:40:00,True,4.37,6.13,1.0
DO202607170007,2026-07-17,4,True,False,R03,P006,V03,无异常,0.0,0.0,2026-07-17 13:31:05.400,2026-07-17 13:31:05.400000000,2026-07-17 14:22:00.000000000,2026-07-17 14:32:00,2026-07-17 16:32:00,True,3.92,6.31,1.0
DO202607170008,2026-07-17,4,True,False,R03,P006,V03,无异常,0.0,0.0,2026-07-17 13:39:05.400,2026-07-17 13:39:05.400000000,2026-07-17 14:30:00.000000000,2026-07-17 14:40:00,2026-07-17 16:40:00,True,3.53,6.59,1.0
DO202607170009,2026-07-17,4,True,False,R03,P007,V15,无异常,0.0,0.0,2026-07-17 11:52:41.400,2026-07-17 11:52:41.400000000,2026-07-17 12:48:00.000000000,2026-07-17 12:58:00,2026-07-17 14:58:00,True,4.07,8.25,0.9231
DO202607170010,2026-07-17,4,True,False,R03,P007,V05,无异常,0.0,0.0,2026-07-17 11:54:41.400,2026-07-17 11:54:41.400000000,2026-07-17 12:50:00.000000000,2026-07-17 13:00:00,2026-07-17 15:00:00,True,3.52,5.81,1.0
DO202607170011,2026-07-17,4,True,False,R03,P008,V15,无异常,0.0,0.0,2026-07-17 10:21:16.800,2026-07-17 10:21:16.800000000,2026-07-17 11:18:00.000000000,2026-07-17 11:28:00,2026-07-17 13:28:00,True,3.69,6.43,1.0
DO202607170012,2026-07-17,4,True,False,R03,P008,V05,无异常,0.0,0.0,2026-07-17 10:23:16.800,2026-07-17 10:23:16.800000000,2026-07-17 11:20:00.000000000,2026-07-17 11:30:00,2026-07-17 13:30:00,True,4.19,6.82,1.0
DO202607170013,2026-07-17,4,True,False,R03,P009,V05,无异常,0.0,0.0,2026-07-17 08:46:26.400,2026-07-17 08:46:26.400000000,2026-07-17 09:37:00.000000000,2026-07-17 09:47:00,2026-07-17 11:47:00,True,3.61,6.14,1.0
DO202607170014,2026-07-17,4,True,False,R03,P009,V01,无异常,0.0,0.0,2026-07-17 08:48:26.400,2026-07-17 08:48:26.400000000,2026-07-17 09:39:00.000000000,2026-07-17 09:49:00,2026-07-17 11:49:00,True,4.36,7.37,1.0
DO202607170015,2026-07-17,4,True,False,R03,P009,V03,无异常,0.0,0.0,2026-07-17 08:49:26.400,2026-07-17 08:49:26.400000000,2026-07-17 09:40:00.000000000,2026-07-17 09:50:00,2026-07-17 11:50:00,True,4.36,6.75,1.0
DO202607170016,2026-07-17,4,True,False,R03,P010,V14,无异常,0.0,0.0,2026-07-17 10:24:22.200,2026-07-17 10:24:22.200000000,2026-07-17 11:15:00.000000000,2026-07-17 11:25:00,2026-07-17 13:25:00,True,4.34,6.62,1.0
DO202607170017,2026-07-17,4,True,False,R03,P010,V03,无异常,0.0,0.0,2026-07-17 10:24:22.200,2026-07-17 10:24:22.200000000,2026-07-17 11:15:00.000000000,2026-07-17 11:25:00,2026-07-17 13:25:00,True,3.31,8.67,0.9167
DO202607170018,2026-07-17,4,True,False,R01,P011,V15,无异常,0.0,0.0,2026-07-17 08:00:32.400,2026-07-17 08:00:32.400000000,2026-07-17 08:42:00.000000000,2026-07-17 08:52:00,2026-07-17 10:52:00,True,5.15,7.96,1.0
DO202607170019,2026-07-17,4,True,False,R01,P012,V02,无异常,0.0,0.0,2026-07-17 10:28:28.200,2026-07-17 10:28:28.200000000,2026-07-17 11:21:00.000000000,2026-07-17 11:31:00,2026-07-17 13:31:00,True,3.6,8.85,0.9167
DO202607170020,2026-07-17,4,True,False,R01,P013,V08,无异常,0.0,0.0,2026-07-17 14:02:04.800,2026-07-17 14:02:04.800000000,2026-07-17 14:47:00.000000000,2026-07-17 14:57:00,2026-07-17 16:57:00,True,3.51,8.47,0.9
DO202607170021,2026-07-17,4,True,False,R01,P013,V07,晚点,222.1,8.8,2026-07-17 14:02:04.800,2026-07-17 17:44:07.912201020,2026-07-17 18:29:03.112201020,2026-07-17 14:57:00,2026-07-17 16:57:00,False,4.47,10.1,0.9
DO202607170022,2026-07-17,4,True,False,R01,P013,V01,无异常,0.0,0.0,2026-07-17 14:03:04.800,2026-07-17 14:03:04.800000000,2026-07-17 14:48:00.000000000,2026-07-17 14:58:00,2026-07-17 16:58:00,True,4.25,6.02,1.0
DO202607170023,2026-07-17,4,True,False,R01,P013,V01,无异常,0.0,0.0,2026-07-17 14:05:04.800,2026-07-17 14:05:04.800000000,2026-07-17 14:50:00.000000000,2026-07-17 15:00:00,2026-07-17 17:00:00,True,4.03,6.44,1.0
DO202607170024,2026-07-17,4,True,False,R01,P014,V04,无异常,0.0,0.0,2026-07-17 12:07:18.600,2026-07-17 12:07:18.600000000,2026-07-17 12:50:00.000000000,2026-07-17 13:00:00,2026-07-17 15:00:00,True,4.27,7.18,1.0
DO202607170025,2026-07-17,4,True,False,R01,P014,V05,无异常,0.0,0.0,2026-07-17 12:09:18.600,2026-07-17 12:09:18.600000000,2026-07-17 12:52:00.000000000,2026-07-17 13:02:00,2026-07-17 15:02:00,True,4.3,9.68,0.8
DO202607170026,2026-07-17,4,True,False,R01,P014,V13,无异常,0.0,0.0,2026-07-17 12:13:18.600,2026-07-17 12:13:18.600000000,2026-07-17 12:56:00.000000000,2026-07-17 13:06:00,2026-07-17 15:06:00,True,3.91,6.58,1.0
DO202607170027,2026-07-17,4,True,False,R01,P015,V06,无异常,0.0,0.0,2026-07-17 11:12:18.000,2026-07-17 11:12:18.000000000,2026-07-17 11:56:00.000000000,2026-07-17 12:06:00,2026-07-17 14:06:00,True,3.89,6.53,1.0
DO202607170028,2026-07-17,4,True,False,R01,P015,V10,无异常,0.0,0.0,2026-07-17 11:17:18.000,2026-07-17 11:17:18.000000000,2026-07-17 12:01:00.000000000,2026-07-17 12:11:00,2026-07-17 14:11:00,True,3.58,5.16,1.0
DO202607170029,2026-07-17,4,True,False,R04,P016,V04,无异常,0.0,0.0,2026-07-17 08:42:28.800,2026-07-17 08:42:28.800000000,2026-07-17 09:36:00.000000000,2026-07-17 09:46:00,2026-07-17 11:46:00,True,4.02,9.1,0.9167
DO202607170030,2026-07-17,4,True,False,R04,P017,V01,无异常,0.0,0.0,2026-07-17 11:07:06.600,2026-07-17 11:07:06.600000000,2026-07-17 11:47:00.000000000,2026-07-17 11:57:00,2026-07-17 13:57:00,True,3.54,6.35,1.0
DO202607170031,2026-07-17,4,True,False,R04,P017,V02,无异常,0.0,0.0,2026-07-17 11:07:06.600,2026-07-17 11:07:06.600000000,2026-07-17 11:47:00.000000000,2026-07-17 11:57:00,2026-07-17 13:57:00,True,3.84,9.43,0.8889
DO202607170032,2026-07-17,4,True,False,R04,P018,V10,无异常,0.0,0.0,2026-07-17 13:06:06.600,2026-07-17 13:06:06.600000000,2026-07-17 13:46:00.000000000,2026-07-17 13:56:00,2026-07-17 15:56:00,True,4.17,6.27,1.0
DO202607170033,2026-07-17,4,True,False,R04,P018,V12,无异常,0.0,0.0,2026-07-17 13:13:06.600,2026-07-17 13:13:06.600000000,2026-07-17 13:53:00.000000000,2026-07-17 14:03:00,2026-07-17 16:03:00,True,4.83,6.3,1.0
DO202607170034,2026-07-17,4,True,False,R04,P020,V04,无异常,0.0,0.0,2026-07-17 12:08:00.600,2026-07-17 12:08:00.600000000,2026-07-17 12:52:00.000000000,2026-07-17 13:02:00,2026-07-17 15:02:00,True,4.07,7.17,1.0
DO202607170035,2026-07-17,4,True,False,R05,P021,V07,无异常,0.0,0.0,2026-07-17 11:38:15.000,2026-07-17 11:38:15.000000000,2026-07-17 12:25:00.000000000,2026-07-17 12:35:00,2026-07-17 14:35:00,True,4.48,7.09,1.0
DO202607170036,2026-07-17,4,True,False,R05,P022,V02,无异常,0.0,0.0,2026-07-17 10:10:49.800,2026-07-17 10:10:49.800000000,2026-07-17 10:52:00.000000000,2026-07-17 11:02:00,2026-07-17 13:02:00,True,3.82,8.04,0.9
DO202607170037,2026-07-17,4,True,False,R05,P022,V05,无异常,0.0,0.0,2026-07-17 10:13:49.800,2026-07-17 10:13:49.800000000,2026-07-17 10:55:00.000000000,2026-07-17 11:05:00,2026-07-17 13:05:00,True,4.11,6.15,1.0
DO202607170038,2026-07-17,4,True,False,R05,P022,V02,无异常,0.0,0.0,2026-07-17 10:16:49.800,2026-07-17 10:16:49.800000000,2026-07-17 10:58:00.000000000,2026-07-17 11:08:00,2026-07-17 13:08:00,True,4.44,8.54,0.9
DO202607170039,2026-07-17,4,True,False,R05,P022,V15,无异常,0.0,0.0,2026-07-17 10:18:49.800,2026-07-17 10:18:49.800000000,2026-07-17 11:00:00.000000000,2026-07-17 11:10:00,2026-07-17 13:10:00,True,4.34,6.08,1.0
DO202607170040,2026-07-17,4,True,False,R05,P022,V08,无异常,0.0,0.0,2026-07-17 10:18:49.800,2026-07-17 10:18:49.800000000,2026-07-17 11:00:00.000000000,2026-07-17 11:10:00,2026-07-17 13:10:00,True,3.9,8.17,0.9
DO202607170041,2026-07-17,4,True,False,R05,P024,V07,无异常,0.0,0.0,2026-07-17 07:54:09.000,2026-07-17 07:54:09.000000000,2026-07-17 08:36:00.000000000,2026-07-17 08:46:00,2026-07-17 10:46:00,True,3.11,6.13,1.0
DO202607170042,2026-07-17,4,True,False,R07,P026,V15,无异常,0.0,0.0,2026-07-17 14:30:38.400,2026-07-17 14:30:38.400000000,2026-07-17 14:45:00.000000000,2026-07-17 14:55:00,2026-07-17 16:55:00,True,3.76,7.29,1.0
DO202607170043,2026-07-17,4,True,False,R07,P027,V09,拥堵,135.5,10.7,2026-07-17 13:21:26.400,2026-07-17 13:21:26.400000000,2026-07-17 16:00:32.769327762,2026-07-17 13:55:00,2026-07-17 15:55:00,False,3.72,7.9,1.0
DO202607170044,2026-07-17,4,True,False,R07,P027,V08,无异常,0.0,0.0,2026-07-17 13:23:26.400,2026-07-17 13:23:26.400000000,2026-07-17 13:47:00.000000000,2026-07-17 13:57:00,2026-07-17 15:57:00,True,4.23,8.28,0.8333
DO202607170045,2026-07-17,4,True,False,R07,P027,V01,无异常,0.0,0.0,2026-07-17 13:24:26.400,2026-07-17 13:24:26.400000000,2026-07-17 13:48:00.000000000,2026-07-17 13:58:00,2026-07-17 15:58:00,True,3.43,7.99,1.0
DO202607170046,2026-07-17,4,True,False,R07,P027,V11,晚点,216.1,22.0,2026-07-17 13:26:26.400,2026-07-17 17:02:31.024512858,2026-07-17 17:26:04.624512858,2026-07-17 14:00:00,2026-07-17 16:00:00,False,4.41,6.31,1.0
DO202607170047,2026-07-17,4,True,False,R07,P028,V07,无异常,0.0,0.0,2026-07-17 13:12:55.200,2026-07-17 13:12:55.200000000,2026-07-17 13:34:00.000000000,2026-07-17 13:44:00,2026-07-17 15:44:00,True,4.39,8.73,0.8333
DO202607170048,2026-07-17,4,True,False,R07,P028,V05,拥堵,134.5,9.5,2026-07-17 13:12:55.200,2026-07-17 13:12:55.200000000,2026-07-17 15:48:30.821158836,2026-07-17 13:44:00,2026-07-17 15:44:00,False,3.58,6.16,1.0
DO202607170049,2026-07-17,4,True,False,R07,P028,V05,无异常,0.0,0.0,2026-07-17 13:14:55.200,2026-07-17 13:14:55.200000000,2026-07-17 13:36:00.000000000,2026-07-17 13:46:00,2026-07-17 15:46:00,True,4.03,8.6,0.8333
DO202607170050,2026-07-17,4,True,False,R07,P028,V01,无异常,0.0,0.0,2026-07-17 13:22:55.200,2026-07-17 13:22:55.200000000,2026-07-17 13:44:00.000000000,2026-07-17 13:54:00,2026-07-17 15:54:00,True,3.8,6.83,1.0
DO202607170051,2026-07-17,4,True,False,R07,P029,V07,温控波动,9.4,16.4,2026-07-17 13:58:00.000,2026-07-17 14:07:22.670710758,2026-07-17 14:23:22.670710758,2026-07-17 14:24:00,2026-07-17 16:24:00,True,6.11,11.07,0.4
DO202607170052,2026-07-17,4,True,False,R07,P030,V01,无异常,0.0,0.0,2026-07-17 08:58:25.200,2026-07-17 08:58:25.200000000,2026-07-17 09:29:00.000000000,2026-07-17 09:39:00,2026-07-17 11:39:00,True,3.7,6.13,1.0
DO202607170053,2026-07-17,4,True,False,R07,P031,V07,无异常,0.0,0.0,2026-07-17 12:14:12.600,2026-07-17 12:14:12.600000000,2026-07-17 12:28:00.000000000,2026-07-17 12:38:00,2026-07-17 14:38:00,True,5.35,8.54,0.5
DO202607170054,2026-07-17,4,True,False,R07,P032,V10,无异常,0.0,0.0,2026-07-17 09:55:02.400,2026-07-17 09:55:02.400000000,2026-07-17 10:06:00.000000000,2026-07-17 10:16:00,2026-07-17 12:16:00,True,5.08,7.22,1.0
DO202607170055,2026-07-17,4,True,False,R07,P033,V06,无异常,0.0,0.0,2026-07-17 10:57:09.600,2026-07-17 10:57:09.600000000,2026-07-17 11:16:00.000000000,2026-07-17 11:26:00,2026-07-17 13:26:00,True,4.82,7.78,1.0
DO202607170056,2026-07-17,4,True,False,R07,P034,V11,无异常,0.0,0.0,2026-07-17 14:29:13.200,2026-07-17 14:29:13.200000000,2026-07-17 14:59:00.000000000,2026-07-17 15:09:00,2026-07-17 17:09:00,True,4.27,6.28,1.0
DO202607170057,2026-07-17,4,True,False,R07,P034,V08,无异常,0.0,0.0,2026-07-17 14:30:13.200,2026-07-17 14:30:13.200000000,2026-07-17 15:00:00.000000000,2026-07-17 15:10:00,2026-07-17 17:10:00,True,3.69,6.56,1.0
DO202607170058,2026-07-17,4,True,False,R07,P034,V09,无异常,0.0,0.0,2026-07-17 14:30:13.200,2026-07-17 14:30:13.200000000,2026-07-17 15:00:00.000000000,2026-07-17 15:10:00,2026-07-17 17:10:00,True,4.18,7.11,1.0
DO202607170059,2026-07-17,4,True,False,R07,P035,V03,无异常,0.0,0.0,2026-07-17 13:23:27.600,2026-07-17 13:23:27.600000000,2026-07-17 13:45:00.000000000,2026-07-17 13:55:00,2026-07-17 15:55:00,True,4.52,8.07,0.8333
DO202607170060,2026-07-17,4,True,False,R07,P036,V11,无异常,0.0,0.0,2026-07-17 08:39:08.400,2026-07-17 08:39:08.400000000,2026-07-17 08:50:00.000000000,2026-07-17 09:00:00,2026-07-17 11:00:00,True,5.4,6.86,1.0
DO202607170061,2026-07-17,4,True,False,R07,P037,V14,无异常,0.0,0.0,2026-07-17 13:10:18.600,2026-07-17 13:10:18.600000000,2026-07-17 13:29:00.000000000,2026-07-17 13:39:00,2026-07-17 15:39:00,True,4.57,7.22,1.0
DO202607170062,2026-07-17,4,True,False,R07,P038,V15,无异常,0.0,0.0,2026-07-17 11:57:28.800,2026-07-17 11:57:28.800000000,2026-07-17 12:13:00.000000000,2026-07-17 12:23:00,2026-07-17 14:23:00,True,4.45,7.28,1.0
DO202607170063,2026-07-17,4,True,False,R07,P038,V02,无异常,0.0,0.0,2026-07-17 12:00:28.800,2026-07-17 12:00:28.800000000,2026-07-17 12:16:00.000000000,2026-07-17 12:26:00,2026-07-17 14:26:00,True,5.19,6.68,1.0
DO202607170064,2026-07-17,4,True,False,R07,P038,V06,无异常,0.0,0.0,2026-07-17 12:04:28.800,2026-07-17 12:04:28.800000000,2026-07-17 12:20:00.000000000,2026-07-17 12:30:00,2026-07-17 14:30:00,True,4.75,8.84,0.8
DO202607170065,2026-07-17,4,True,False,R07,P038,V01,无异常,0.0,0.0,2026-07-17 12:05:28.800,2026-07-17 12:05:28.800000000,2026-07-17 12:21:00.000000000,2026-07-17 12:31:00,2026-07-17 14:31:00,True,4.12,7.38,1.0
DO202607170066,2026-07-17,4,True,False,R07,P038,V06,无异常,0.0,0.0,2026-07-17 12:05:28.800,2026-07-17 12:05:28.800000000,2026-07-17 12:21:00.000000000,2026-07-17 12:31:00,2026-07-17 14:31:00,True,5.07,7.67,1.0
DO202607170067,2026-07-17,4,True,False,R07,P038,V07,无异常,0.0,0.0,2026-07-17 12:06:28.800,2026-07-17 12:06:28.800000000,2026-07-17 12:22:00.000000000,2026-07-17 12:32:00,2026-07-17 14:32:00,True,4.07,9.02,0.6
DO202607170068,2026-07-17,4,True,False,R07,P039,V04,无异常,0.0,0.0,2026-07-17 08:26:01.200,2026-07-17 08:26:01.200000000,2026-07-17 08:41:00.000000000,2026-07-17 08:51:00,2026-07-17 10:51:00,True,4.79,5.5,1.0
DO202607170069,2026-07-17,4,True,False,R02,P040,V01,无异常,0.0,0.0,2026-07-17 11:19:21.600,2026-07-17 11:19:21.600000000,2026-07-17 12:05:00.000000000,2026-07-17 12:15:00,2026-07-17 14:15:00,True,3.87,6.11,1.0
DO202607170070,2026-07-17,4,True,False,R02,P040,V15,无异常,0.0,0.0,2026-07-17 11:19:21.600,2026-07-17 11:19:21.600000000,2026-07-17 12:05:00.000000000,2026-07-17 12:15:00,2026-07-17 14:15:00,True,3.29,6.98,1.0
DO202607170071,2026-07-17,4,True,False,R02,P041,V10,晚点,61.1,7.4,2026-07-17 08:06:15.600,2026-07-17 09:07:20.760375714,2026-07-17 09:59:05.160375714,2026-07-17 09:08:00,2026-07-17 11:08:00,True,3.72,6.46,1.0
DO202607170072,2026-07-17,4,True,False,R02,P042,V07,晚点,63.2,25.3,2026-07-17 13:26:54.000,2026-07-17 14:30:03.483559932,2026-07-17 15:19:09.483559932,2026-07-17 14:26:00,2026-07-17 16:26:00,True,3.98,7.94,1.0
DO202607170073,2026-07-17,4,True,False,R02,P042,V01,无异常,0.0,0.0,2026-07-17 13:27:54.000,2026-07-17 13:27:54.000000000,2026-07-17 14:17:00.000000000,2026-07-17 14:27:00,2026-07-17 16:27:00,True,4.4,8.09,0.9091
DO202607170074,2026-07-17,4,True,False,R02,P042,V04,无异常,0.0,0.0,2026-07-17 13:30:54.000,2026-07-17 13:30:54.000000000,2026-07-17 14:20:00.000000000,2026-07-17 14:30:00,2026-07-17 16:30:00,True,3.95,9.05,0.9091
DO202607170075,2026-07-17,4,True,False,R02,P043,V01,无异常,0.0,0.0,2026-07-17 11:06:07.200,2026-07-17 11:06:07.200000000,2026-07-17 12:00:00.000000000,2026-07-17 12:10:00,2026-07-17 14:10:00,True,4.54,6.31,1.0
DO202607170076,2026-07-17,4,True,False,R02,P043,V11,无异常,0.0,0.0,2026-07-17 11:10:07.200,2026-07-17 11:10:07.200000000,2026-07-17 12:04:00.000000000,2026-07-17 12:14:00,2026-07-17 14:14:00,True,3.66,6.99,1.0
DO202607170077,2026-07-17,4,True,False,R02,P044,V06,无异常,0.0,0.0,2026-07-17 09:14:18.000,2026-07-17 09:14:18.000000000,2026-07-17 10:08:00.000000000,2026-07-17 10:18:00,2026-07-17 12:18:00,True,4.16,8.61,0.9167
DO202607170078,2026-07-17,4,True,False,R02,P044,V07,无异常,0.0,0.0,2026-07-17 09:17:18.000,2026-07-17 09:17:18.000000000,2026-07-17 10:11:00.000000000,2026-07-17 10:21:00,2026-07-17 12:21:00,True,3.54,6.22,1.0
DO202607170079,2026-07-17,4,True,False,R02,P044,V02,晚点,104.6,6.3,2026-07-17 09:18:18.000,2026-07-17 11:02:54.914815164,2026-07-17 11:56:36.914815164,2026-07-17 10:22:00,2026-07-17 12:22:00,True,4.33,8.05,0.9167
DO202607170080,2026-07-17,4,True,False,R02,P044,V01,无异常,0.0,0.0,2026-07-17 09:20:18.000,2026-07-17 09:20:18.000000000,2026-07-17 10:14:00.000000000,2026-07-17 10:24:00,2026-07-17 12:24:00,True,3.56,6.25,1.0
DO202607170081,2026-07-17,4,True,False,R02,P044,V04,无异常,0.0,0.0,2026-07-17 09:21:18.000,2026-07-17 09:21:18.000000000,2026-07-17 10:15:00.000000000,2026-07-17 10:25:00,2026-07-17 12:25:00,True,3.62,7.31,1.0
DO202607170082,2026-07-17,4,True,False,R02,P044,V02,无异常,0.0,0.0,2026-07-17 09:24:18.000,2026-07-17 09:24:18.000000000,2026-07-17 10:18:00.000000000,2026-07-17 10:28:00,2026-07-17 12:28:00,True,3.93,9.69,0.8333
DO202607170083,2026-07-17,4,True,False,R08,P045,V07,无异常,0.0,0.0,2026-07-17 08:30:25.800,2026-07-17 08:30:25.800000000,2026-07-17 09:19:00.000000000,2026-07-17 09:29:00,2026-07-17 11:29:00,True,3.97,7.73,1.0
DO202607170084,2026-07-17,4,True,False,R08,P046,V07,无异常,0.0,0.0,2026-07-17 08:22:02.400,2026-07-17 08:22:02.400000000,2026-07-17 09:00:00.000000000,2026-07-17 09:10:00,2026-07-17 11:10:00,True,4.0,8.26,0.8889
DO202607170085,2026-07-17,4,True,False,R08,P046,V11,无异常,0.0,0.0,2026-07-17 08:30:02.400,2026-07-17 08:30:02.400000000,2026-07-17 09:08:00.000000000,2026-07-17 09:18:00,2026-07-17 11:18:00,True,3.97,7.16,1.0
DO202607170086,2026-07-17,4,True,False,R08,P046,V02,无异常,0.0,0.0,2026-07-17 08:31:02.400,2026-07-17 08:31:02.400000000,2026-07-17 09:09:00.000000000,2026-07-17 09:19:00,2026-07-17 11:19:00,True,4.0,7.08,1.0
DO202607170087,2026-07-17,4,True,False,R08,P047,V14,无异常,0.0,0.0,2026-07-17 10:53:01.800,2026-07-17 10:53:01.800000000,2026-07-17 11:35:00.000000000,2026-07-17 11:45:00,2026-07-17 13:45:00,True,3.48,7.22,1.0
DO202607170088,2026-07-17,4,True,False,R08,P047,V02,晚点,149.7,6.8,2026-07-17 10:57:01.800,2026-07-17 13:26:46.721528040,2026-07-17 14:08:44.921528040,2026-07-17 11:49:00,2026-07-17 13:49:00,False,4.15,5.95,1.0
DO202607170089,2026-07-17,4,True,False,R08,P047,V15,无异常,0.0,0.0,2026-07-17 10:59:01.800,2026-07-17 10:59:01.800000000,2026-07-17 11:41:00.000000000,2026-07-17 11:51:00,2026-07-17 13:51:00,True,4.46,9.02,0.7
DO202607170090,2026-07-17,4,True,False,R08,P047,V01,无异常,0.0,0.0,2026-07-17 11:01:01.800,2026-07-17 11:01:01.800000000,2026-07-17 11:43:00.000000000,2026-07-17 11:53:00,2026-07-17 13:53:00,True,3.72,7.17,1.0
DO202607180000,2026-07-18,5,False,False,R06,P001,V10,无异常,0.0,0.0,2026-07-18 10:54:50.400,2026-07-18 10:54:50.400000000,2026-07-18 11:31:00.000000000,2026-07-18 11:41:00,2026-07-18 13:41:00,True,4.06,6.08,1.0
DO202607180001,2026-07-18,5,False,False,R06,P001,V04,无异常,0.0,0.0,2026-07-18 10:57:50.400,2026-07-18 10:57:50.400000000,2026-07-18 11:34:00.000000000,2026-07-18 11:44:00,2026-07-18 13:44:00,True,4.09,9.01,0.7778
DO202607180002,2026-07-18,5,False,False,R06,P001,V07,无异常,0.0,0.0,2026-07-18 10:58:50.400,2026-07-18 10:58:50.400000000,2026-07-18 11:35:00.000000000,2026-07-18 11:45:00,2026-07-18 13:45:00,True,4.54,7.14,1.0
DO202607180003,2026-07-18,5,False,False,R06,P002,V01,无异常,0.0,0.0,2026-07-18 12:57:07.200,2026-07-18 12:57:07.200000000,2026-07-18 13:33:00.000000000,2026-07-18 13:43:00,2026-07-18 15:43:00,True,4.63,7.29,1.0
DO202607180004,2026-07-18,5,False,False,R06,P003,V14,无异常,0.0,0.0,2026-07-18 08:11:42.000,2026-07-18 08:11:42.000000000,2026-07-18 08:48:00.000000000,2026-07-18 08:58:00,2026-07-18 10:58:00,True,3.07,6.21,1.0
DO202607180005,2026-07-18,5,False,False,R06,P004,V06,无异常,0.0,0.0,2026-07-18 09:04:29.400,2026-07-18 09:04:29.400000000,2026-07-18 09:46:00.000000000,2026-07-18 09:56:00,2026-07-18 11:56:00,True,3.79,8.54,0.8
DO202607180006,2026-07-18,5,False,False,R06,P005,V03,无异常,0.0,0.0,2026-07-18 07:48:22.800,2026-07-18 07:48:22.800000000,2026-07-18 08:24:00.000000000,2026-07-18 08:34:00,2026-07-18 10:34:00,True,4.09,6.44,1.0
DO202607180007,2026-07-18,5,False,False,R06,P005,V09,温控波动,3.6,23.5,2026-07-18 07:49:22.800,2026-07-18 07:52:57.620682138,2026-07-18 08:28:34.820682138,2026-07-18 08:35:00,2026-07-18 10:35:00,True,5.7,14.69,0.3333
DO202607180008,2026-07-18,5,False,False,R06,P005,V04,无异常,0.0,0.0,2026-07-18 07:50:22.800,2026-07-18 07:50:22.800000000,2026-07-18 08:26:00.000000000,2026-07-18 08:36:00,2026-07-18 10:36:00,True,4.1,8.36,0.8889
DO202607180009,2026-07-18,5,False,False,R03,P006,V07,无异常,0.0,0.0,2026-07-18 13:06:05.400,2026-07-18 13:06:05.400000000,2026-07-18 13:57:00.000000000,2026-07-18 14:07:00,2026-07-18 16:07:00,True,2.98,6.24,1.0
DO202607180010,2026-07-18,5,False,False,R03,P006,V01,无异常,0.0,0.0,2026-07-18 13:12:05.400,2026-07-18 13:12:05.400000000,2026-07-18 14:03:00.000000000,2026-07-18 14:13:00,2026-07-18 16:13:00,True,4.0,8.88,0.8333
DO202607180011,2026-07-18,5,False,False,R03,P007,V12,无异常,0.0,0.0,2026-07-18 11:46:41.400,2026-07-18 11:46:41.400000000,2026-07-18 12:42:00.000000000,2026-07-18 12:52:00,2026-07-18 14:52:00,True,4.28,9.82,0.8462
DO202607180012,2026-07-18,5,False,False,R03,P007,V12,无异常,0.0,0.0,2026-07-18 11:47:41.400,2026-07-18 11:47:41.400000000,2026-07-18 12:43:00.000000000,2026-07-18 12:53:00,2026-07-18 14:53:00,True,2.96,8.09,0.9231
DO202607180013,2026-07-18,5,False,False,R03,P008,V04,无异常,0.0,0.0,2026-07-18 13:09:16.800,2026-07-18 13:09:16.800000000,2026-07-18 14:06:00.000000000,2026-07-18 14:16:00,2026-07-18 16:16:00,True,4.23,8.46,0.9231
DO202607180014,2026-07-18,5,False,False,R03,P008,V01,无异常,0.0,0.0,2026-07-18 13:09:16.800,2026-07-18 13:09:16.800000000,2026-07-18 14:06:00.000000000,2026-07-18 14:16:00,2026-07-18 16:16:00,True,4.19,7.62,1.0
DO202607180015,2026-07-18,5,False,False,R03,P008,V08,无异常,0.0,0.0,2026-07-18 13:09:16.800,2026-07-18 13:09:16.800000000,2026-07-18 14:06:00.000000000,2026-07-18 14:16:00,2026-07-18 16:16:00,True,4.53,7.35,1.0
DO202607180016,2026-07-18,5,False,False,R03,P008,V02,无异常,0.0,0.0,2026-07-18 13:10:16.800,2026-07-18 13:10:16.800000000,2026-07-18 14:07:00.000000000,2026-07-18 14:17:00,2026-07-18 16:17:00,True,4.77,6.31,1.0
DO202607180017,2026-07-18,5,False,False,R03,P008,V09,无异常,0.0,0.0,2026-07-18 13:16:16.800,2026-07-18 13:16:16.800000000,2026-07-18 14:13:00.000000000,2026-07-18 14:23:00,2026-07-18 16:23:00,True,4.42,8.66,0.8462
DO202607180018,2026-07-18,5,False,False,R03,P009,V15,无异常,0.0,0.0,2026-07-18 08:21:26.400,2026-07-18 08:21:26.400000000,2026-07-18 09:12:00.000000000,2026-07-18 09:22:00,2026-07-18 11:22:00,True,3.93,7.26,1.0
DO202607180019,2026-07-18,5,False,False,R03,P009,V09,无异常,0.0,0.0,2026-07-18 08:22:26.400,2026-07-18 08:22:26.400000000,2026-07-18 09:13:00.000000000,2026-07-18 09:23:00,2026-07-18 11:23:00,True,3.58,6.87,1.0
