vehicle_id,date,n_orders,load_kg,volume_m3,rated_payload_kg,rated_volume_m3,load_rate,volume_rate
V07,2026-07-02,6,1218.6599999999999,4.0639,1400.0,18.0,0.8704714285714285,0.22577222222222224
V07,2026-07-03,11,668.52,7.845400000000001,1400.0,18.0,0.4775142857142857,0.4358555555555556
V07,2026-07-04,6,236.04999999999998,3.0951,1400.0,18.0,0.16860714285714284,0.17195
V07,2026-07-05,8,576.7,1.7551999999999999,1400.0,18.0,0.4119285714285715,0.0975111111111111
V07,2026-07-06,9,420.64,4.7263,1400.0,18.0,0.30045714285714287,0.2625722222222222
V07,2026-07-07,4,72.63,1.2274,1400.0,18.0,0.05187857142857143,0.0681888888888889
V07,2026-07-08,3,40.56,0.8701,1400.0,18.0,0.02897142857142857,0.04833888888888889
V07,2026-07-09,9,3722.1400000000003,3.9656,1400.0,18.0,2.658671428571429,0.2203111111111111
V07,2026-07-10,9,555.3199999999999,6.3814,1400.0,18.0,0.3966571428571428,0.35452222222222224
V07,2026-07-11,4,204.76000000000002,2.0465999999999998,1400.0,18.0,0.14625714285714286,0.11369999999999998
V07,2026-07-12,6,439.33000000000004,1.1958,1400.0,18.0,0.3138071428571429,0.06643333333333333
V07,2026-07-13,7,563.44,3.1871,1400.0,18.0,0.4024571428571429,0.1770611111111111
V07,2026-07-14,9,3788.6699999999996,7.0655,1400.0,18.0,2.706192857142857,0.3925277777777778
V07,2026-07-15,10,1434.83,4.2387999999999995,1400.0,18.0,1.0248785714285713,0.23548888888888886
V07,2026-07-16,6,446.17,1.3573,1400.0,18.0,0.31869285714285717,0.07540555555555556
V07,2026-07-17,12,691.54,4.7647,1400.0,18.0,0.4939571428571428,0.2647055555555556
V07,2026-07-18,7,972.12,1.2274,1400.0,18.0,0.6943714285714285,0.0681888888888889
V07,2026-07-19,6,410.09000000000003,2.1911,1400.0,18.0,0.2929214285714286,0.12172777777777778
V07,2026-07-20,9,964.48,11.2065,1400.0,18.0,0.6889142857142857,0.6225833333333334
V07,2026-07-21,11,412.7,5.9385,1400.0,18.0,0.29478571428571426,0.3299166666666667
V07,2026-07-22,1,3.79,0.2698,1400.0,18.0,0.002707142857142857,0.014988888888888888
V07,2026-07-23,7,706.66,5.1909,1400.0,18.0,0.5047571428571428,0.2883833333333333
V07,2026-07-24,9,1213.97,11.5808,1400.0,18.0,0.8671214285714286,0.6433777777777778
V07,2026-07-25,6,298.5,0.9538,1400.0,18.0,0.21321428571428572,0.05298888888888889
V07,2026-07-26,12,2951.44,3.9888,1400.0,18.0,2.1081714285714286,0.2216
V07,2026-07-27,8,710.41,3.6844,1400.0,18.0,0.5074357142857142,0.2046888888888889
V07,2026-07-28,8,439.47,5.4451,1400.0,18.0,0.3139071428571429,0.3025055555555556
V07,2026-07-29,9,1163.37,3.0677,1400.0,18.0,0.8309785714285713,0.17042777777777776
V07,2026-07-30,11,509.55,8.1755,1400.0,18.0,0.36396428571428574,0.4541944444444444
V07,2026-07-31,8,897.22,3.0025,1400.0,18.0,0.6408714285714285,0.16680555555555554
V07,2026-08-01,16,2193.51,15.512400000000001,1400.0,18.0,1.5667928571428573,0.8618000000000001
V07,2026-08-02,6,1265.12,0.6862,1400.0,18.0,0.9036571428571428,0.038122222222222224
V07,2026-08-03,7,255.03,1.87,1400.0,18.0,0.18216428571428572,0.10388888888888889
V07,2026-08-04,3,162.99,1.6149,1400.0,18.0,0.11642142857142858,0.08971666666666667
V07,2026-08-05,8,851.4399999999999,2.7554,1400.0,18.0,0.6081714285714285,0.15307777777777776
V07,2026-08-06,7,389.42999999999995,1.4774,1400.0,18.0,0.2781642857142857,0.08207777777777778
V07,2026-08-07,8,569.64,6.6049,1400.0,18.0,0.4068857142857143,0.36693888888888887
V07,2026-08-08,8,392.62,11.028,1400.0,18.0,0.28044285714285716,0.6126666666666667
V07,2026-08-09,7,832.68,2.0161,1400.0,18.0,0.5947714285714285,0.11200555555555554
V07,2026-08-10,7,326.26,2.1187,1400.0,18.0,0.23304285714285713,0.11770555555555556
V07,2026-08-11,3,228.47,0.9571000000000001,1400.0,18.0,0.16319285714285714,0.053172222222222225
V07,2026-08-12,8,809.05,1.3092000000000001,1400.0,18.0,0.5778928571428571,0.07273333333333334
V07,2026-08-13,6,1289.7600000000002,4.8900999999999994,1400.0,18.0,0.921257142857143,0.2716722222222222
V07,2026-08-14,8,985.1,2.7662,1400.0,18.0,0.7036428571428571,0.15367777777777777
V07,2026-08-15,8,1005.62,2.9,1400.0,18.0,0.7183,0.1611111111111111
V07,2026-08-16,5,162.56,2.699,1400.0,18.0,0.11611428571428571,0.14994444444444444
V07,2026-08-17,2,204.88,0.1776,1400.0,18.0,0.14634285714285714,0.009866666666666668
V07,2026-08-18,12,863.9200000000001,10.6803,1400.0,18.0,0.6170857142857143,0.59335
V07,2026-08-19,10,819.03,3.0064,1400.0,18.0,0.5850214285714286,0.16702222222222224
V07,2026-08-20,8,1648.97,5.2812,1400.0,18.0,1.1778357142857143,0.2934
V07,2026-08-21,9,563.88,12.191299999999998,1400.0,18.0,0.40277142857142856,0.6772944444444443
V07,2026-08-22,9,263.41,6.5797,1400.0,18.0,0.18815,0.36553888888888886
V07,2026-08-23,4,188.55,1.0659,1400.0,18.0,0.13467857142857143,0.05921666666666667
V07,2026-08-24,8,678.82,3.9208,1400.0,18.0,0.4848714285714286,0.21782222222222222
V07,2026-08-25,5,427.09999999999997,2.9717,1400.0,18.0,0.30507142857142855,0.16509444444444443
V07,2026-08-26,8,531.1800000000001,2.6994,1400.0,18.0,0.37941428571428576,0.14996666666666666
V07,2026-08-27,4,715.46,0.9936,1400.0,18.0,0.5110428571428571,0.0552
V07,2026-08-28,5,806.66,4.39,1400.0,18.0,0.5761857142857143,0.24388888888888888
V07,2026-08-29,6,466.23,3.0309,1400.0,18.0,0.3330214285714286,0.16838333333333333
V08,2026-06-01,9,861.3,4.3232,1400.0,18.0,0.6152142857142857,0.24017777777777777
V08,2026-06-02,9,1202.2199999999998,6.2283,1400.0,18.0,0.8587285714285713,0.34601666666666664
V08,2026-06-03,7,933.51,9.9134,1400.0,18.0,0.6667928571428572,0.5507444444444444
V08,2026-06-04,11,686.23,7.5759,1400.0,18.0,0.4901642857142857,0.42088333333333333
V08,2026-06-05,10,519.6899999999999,5.1682,1400.0,18.0,0.3712071428571428,0.2871222222222222
V08,2026-06-06,7,533.39,1.8443,1400.0,18.0,0.38099285714285713,0.10246111111111111
V08,2026-06-07,6,220.26,3.3179,1400.0,18.0,0.15732857142857143,0.18432777777777776
V08,2026-06-08,6,791.5,3.3949,1400.0,18.0,0.5653571428571429,0.18860555555555555
V08,2026-06-09,6,157.95,3.7809,1400.0,18.0,0.11282142857142856,0.21005
V08,2026-06-10,4,90.23,1.1822,1400.0,18.0,0.06445000000000001,0.06567777777777778
V08,2026-06-11,8,1296.47,9.2585,1400.0,18.0,0.92605,0.514361111111111
V08,2026-06-12,6,486.56,4.4516,1400.0,18.0,0.34754285714285715,0.24731111111111112
V08,2026-06-13,11,1561.56,4.7963,1400.0,18.0,1.1154,0.2664611111111111
V08,2026-06-14,4,212.61,2.8095,1400.0,18.0,0.15186428571428573,0.15608333333333332
V08,2026-06-15,6,285.95,4.803,1400.0,18.0,0.20425,0.2668333333333333
V08,2026-06-16,7,827.12,2.7103,1400.0,18.0,0.5908,0.15057222222222222
V08,2026-06-17,4,92.94,1.1421000000000001,1400.0,18.0,0.06638571428571428,0.06345
V08,2026-06-18,7,347.05,3.228,1400.0,18.0,0.24789285714285716,0.17933333333333334
V08,2026-06-19,10,546.96,3.4995,1400.0,18.0,0.3906857142857143,0.19441666666666665
V08,2026-06-20,3,84.38,1.5263,1400.0,18.0,0.060271428571428566,0.08479444444444445
V08,2026-06-21,7,181.72,2.4711,1400.0,18.0,0.1298,0.1372833333333333
V08,2026-06-22,8,594.73,4.4024,1400.0,18.0,0.4248071428571429,0.24457777777777778
V08,2026-06-23,4,370.98,2.4141999999999997,1400.0,18.0,0.2649857142857143,0.1341222222222222
V08,2026-06-24,8,917.47,6.7822,1400.0,18.0,0.6553357142857144,0.37678888888888884
V08,2026-06-25,4,410.94,3.3754,1400.0,18.0,0.2935285714285714,0.18752222222222223
V08,2026-06-26,7,329.9,5.866199999999999,1400.0,18.0,0.23564285714285713,0.32589999999999997
V08,2026-06-27,9,676.4,12.424,1400.0,18.0,0.48314285714285715,0.6902222222222222
V08,2026-06-28,3,364.37,0.45640000000000003,1400.0,18.0,0.2602642857142857,0.025355555555555558
V08,2026-06-29,4,224.37,0.628,1400.0,18.0,0.16026428571428572,0.034888888888888886
V08,2026-06-30,8,365.25,5.4341,1400.0,18.0,0.26089285714285715,0.30189444444444447
V08,2026-07-01,6,548.4300000000001,2.0401,1400.0,18.0,0.39173571428571435,0.11333888888888888
V08,2026-07-02,8,667.51,13.6594,1400.0,18.0,0.47679285714285713,0.7588555555555555
V08,2026-07-03,5,199.10999999999999,4.3936,1400.0,18.0,0.14222142857142855,0.2440888888888889
V08,2026-07-04,3,1196.15,0.6485,1400.0,18.0,0.8543928571428572,0.03602777777777778
V08,2026-07-05,5,296.51,3.4323,1400.0,18.0,0.21179285714285714,0.19068333333333334
V08,2026-07-06,7,328.40999999999997,3.1946999999999997,1400.0,18.0,0.23457857142857141,0.17748333333333333
V08,2026-07-07,7,456.75,11.362300000000001,1400.0,18.0,0.32625,0.6312388888888889
V08,2026-07-08,6,976.43,1.5953,1400.0,18.0,0.69745,0.08862777777777778
V08,2026-07-09,5,143.44,19.1452,1400.0,18.0,0.10245714285714286,1.0636222222222222
V08,2026-07-10,7,1771.45,14.2405,1400.0,18.0,1.2653214285714287,0.791138888888889
V08,2026-07-11,8,3414.0,5.334,1400.0,18.0,2.4385714285714286,0.29633333333333334
V08,2026-07-12,5,248.66000000000003,4.4169,1400.0,18.0,0.17761428571428572,0.24538333333333334
V08,2026-07-13,7,112.12,1.3966,1400.0,18.0,0.08008571428571429,0.07758888888888889
V08,2026-07-14,8,919.22,2.9616,1400.0,18.0,0.6565857142857143,0.1645333333333333
V08,2026-07-15,8,311.53,3.2569,1400.0,18.0,0.22252142857142856,0.18093888888888887
V08,2026-07-16,9,3394.2400000000002,15.0516,1400.0,18.0,2.424457142857143,0.8362
V08,2026-07-17,4,442.96,1.0122,1400.0,18.0,0.31639999999999996,0.05623333333333333
V08,2026-07-18,4,590.98,3.2895,1400.0,18.0,0.42212857142857146,0.18275
V08,2026-07-19,10,1671.62,6.1564,1400.0,18.0,1.1940142857142857,0.3420222222222222
V08,2026-07-20,7,363.97999999999996,1.3364,1400.0,18.0,0.25998571428571426,0.07424444444444445
V08,2026-07-21,5,259.47999999999996,3.7072000000000003,1400.0,18.0,0.18534285714285711,0.20595555555555556
V08,2026-07-22,7,129.89000000000001,3.4017,1400.0,18.0,0.09277857142857143,0.18898333333333334
V08,2026-07-23,7,680.99,8.9556,1400.0,18.0,0.48642142857142856,0.4975333333333334
V08,2026-07-24,6,415.07000000000005,7.9184,1400.0,18.0,0.2964785714285715,0.43991111111111114
V08,2026-07-25,9,1373.28,1.5832000000000002,1400.0,18.0,0.9809142857142857,0.08795555555555556
V08,2026-07-26,6,274.4,7.0961,1400.0,18.0,0.19599999999999998,0.3942277777777778
V08,2026-07-27,10,378.76,3.5417,1400.0,18.0,0.27054285714285714,0.1967611111111111
V08,2026-07-28,6,352.51,10.2599,1400.0,18.0,0.25179285714285715,0.5699944444444445
V08,2026-07-29,2,353.39,1.0383,1400.0,18.0,0.2524214285714286,0.057683333333333336
V08,2026-07-30,5,525.9200000000001,1.5059,1400.0,18.0,0.3756571428571429,0.08366111111111112
V08,2026-07-31,4,615.22,1.0412,1400.0,18.0,0.43944285714285714,0.05784444444444444
V08,2026-08-01,11,687.5600000000001,4.3591999999999995,1400.0,18.0,0.4911142857142858,0.24217777777777774
V08,2026-08-02,10,308.82,1.8936,1400.0,18.0,0.22058571428571427,0.1052
V08,2026-08-03,7,440.93,7.8099,1400.0,18.0,0.31495,0.43388333333333334
V08,2026-08-04,4,326.97,2.1538000000000004,1400.0,18.0,0.23355,0.11965555555555557
V08,2026-08-05,7,361.55,3.5962,1400.0,18.0,0.25825000000000004,0.1997888888888889
V08,2026-08-06,4,258.17,2.2896,1400.0,18.0,0.18440714285714288,0.1272
V08,2026-08-07,8,1593.04,0.9299,1400.0,18.0,1.1378857142857142,0.05166111111111111
V08,2026-08-08,5,454.19,1.5609,1400.0,18.0,0.3244214285714286,0.08671666666666666
V08,2026-08-09,4,258.42,2.5179,1400.0,18.0,0.1845857142857143,0.13988333333333333
V08,2026-08-10,12,524.3399999999999,5.9135,1400.0,18.0,0.3745285714285714,0.32852777777777775
V08,2026-08-11,3,313.8,0.37839999999999996,1400.0,18.0,0.22414285714285714,0.02102222222222222
V08,2026-08-12,4,98.03,0.3387,1400.0,18.0,0.07002142857142857,0.018816666666666666
V08,2026-08-13,11,701.88,12.4327,1400.0,18.0,0.5013428571428571,0.6907055555555556
V08,2026-08-14,6,515.28,1.5899,1400.0,18.0,0.36805714285714286,0.08832777777777778
V08,2026-08-15,9,4739.03,7.4727,1400.0,18.0,3.385021428571428,0.41514999999999996
V08,2026-08-16,9,612.41,20.4593,1400.0,18.0,0.43743571428571426,1.1366277777777778
V08,2026-08-17,7,622.83,2.1513,1400.0,18.0,0.44487857142857146,0.11951666666666666
V08,2026-08-18,4,190.04,2.0047,1400.0,18.0,0.13574285714285714,0.11137222222222223
V08,2026-08-19,7,239.42999999999998,3.139,1400.0,18.0,0.17102142857142855,0.17438888888888887
V08,2026-08-20,3,184.12,1.4679,1400.0,18.0,0.13151428571428572,0.08155
V08,2026-08-21,13,585.8100000000001,4.3462000000000005,1400.0,18.0,0.41843571428571436,0.2414555555555556
V08,2026-08-22,4,428.01,1.0239,1400.0,18.0,0.3057214285714286,0.056883333333333334
V08,2026-08-23,8,466.99,7.2994,1400.0,18.0,0.3335642857142857,0.40552222222222223
V08,2026-08-24,10,546.38,4.0068,1400.0,18.0,0.39027142857142855,0.22260000000000002
V08,2026-08-25,11,571.61,5.8038,1400.0,18.0,0.4082928571428572,0.32243333333333335
V08,2026-08-26,7,734.43,9.538499999999999,1400.0,18.0,0.5245928571428571,0.5299166666666666
V08,2026-08-27,12,686.85,3.7381,1400.0,18.0,0.49060714285714285,0.20767222222222223
V08,2026-08-28,8,993.04,2.9913,1400.0,18.0,0.7093142857142857,0.16618333333333332
V08,2026-08-29,7,354.37,2.0094,1400.0,18.0,0.25312142857142855,0.11163333333333332
V09,2026-06-01,8,1567.01,2.8289,1400.0,18.0,1.119292857142857,0.1571611111111111
V09,2026-06-02,5,265.75,1.6101,1400.0,18.0,0.18982142857142856,0.08945
V09,2026-06-03,10,208.12,6.8662,1400.0,18.0,0.14865714285714285,0.38145555555555555
V09,2026-06-04,7,268.47,3.4759,1400.0,18.0,0.19176428571428572,0.19310555555555556
V09,2026-06-05,11,1068.84,6.9122,1400.0,18.0,0.7634571428571428,0.38401111111111114
V09,2026-06-06,5,250.25,12.3577,1400.0,18.0,0.17875,0.6865388888888888
V09,2026-06-07,15,1969.3000000000002,5.9173,1400.0,18.0,1.4066428571428573,0.3287388888888889
V09,2026-06-08,3,165.82,0.4264,1400.0,18.0,0.11844285714285714,0.023688888888888888
V09,2026-06-09,4,168.52,1.0449,1400.0,18.0,0.12037142857142857,0.05805
V09,2026-06-10,4,436.90999999999997,1.3548,1400.0,18.0,0.3120785714285714,0.07526666666666666
V09,2026-06-11,8,699.13,7.0384,1400.0,18.0,0.49937857142857145,0.3910222222222222
V09,2026-06-12,10,1312.18,5.9918000000000005,1400.0,18.0,0.9372714285714286,0.33287777777777783
V09,2026-06-13,4,146.19,1.7856,1400.0,18.0,0.10442142857142857,0.09920000000000001
V09,2026-06-14,8,1449.04,6.4363,1400.0,18.0,1.0350285714285714,0.35757222222222224
V09,2026-06-15,5,534.44,1.0577,1400.0,18.0,0.38174285714285716,0.05876111111111112
V09,2026-06-16,5,289.63,1.8256,1400.0,18.0,0.2068785714285714,0.10142222222222222
V09,2026-06-17,5,423.87,1.693,1400.0,18.0,0.3027642857142857,0.09405555555555556
V09,2026-06-18,5,181.54999999999998,2.6803,1400.0,18.0,0.12967857142857142,0.14890555555555554
V09,2026-06-19,11,274.32,5.7218,1400.0,18.0,0.19594285714285714,0.31787777777777776
V09,2026-06-20,5,1564.18,4.5564,1400.0,18.0,1.1172714285714287,0.2531333333333333
V09,2026-06-21,10,479.44,5.8666,1400.0,18.0,0.34245714285714285,0.3259222222222222
V09,2026-06-22,8,3430.85,3.9583,1400.0,18.0,2.4506071428571428,0.21990555555555555
V09,2026-06-23,6,831.45,2.5305,1400.0,18.0,0.5938928571428572,0.14058333333333334
V09,2026-06-24,2,27.44,0.3759,1400.0,18.0,0.0196,0.020883333333333334
V09,2026-06-25,10,1162.84,4.7473,1400.0,18.0,0.8305999999999999,0.2637388888888889
V09,2026-06-26,8,666.1800000000001,7.318300000000001,1400.0,18.0,0.4758428571428572,0.4065722222222223
V09,2026-06-27,3,71.45,1.3488,1400.0,18.0,0.05103571428571429,0.07493333333333334
V09,2026-06-28,3,54.04,0.7933,1400.0,18.0,0.0386,0.04407222222222222
V09,2026-06-29,2,99.89,0.5733,1400.0,18.0,0.07135,0.03185
V09,2026-06-30,7,128.4,3.3891,1400.0,18.0,0.09171428571428572,0.18828333333333333
V09,2026-07-01,2,310.82,0.49929999999999997,1400.0,18.0,0.22201428571428572,0.027738888888888886
V09,2026-07-02,6,308.47,5.4496,1400.0,18.0,0.2203357142857143,0.30275555555555556
V09,2026-07-03,5,154.9,1.3167,1400.0,18.0,0.11064285714285714,0.07314999999999999
V09,2026-07-04,9,1179.26,4.9101,1400.0,18.0,0.8423285714285714,0.2727833333333333
V09,2026-07-05,6,392.44,1.5836999999999999,1400.0,18.0,0.28031428571428574,0.08798333333333333
V09,2026-07-06,4,154.26,1.595,1400.0,18.0,0.11018571428571428,0.08861111111111111
V09,2026-07-07,8,306.74,3.7643,1400.0,18.0,0.21910000000000002,0.20912777777777777
V09,2026-07-08,6,168.43,2.4644,1400.0,18.0,0.12030714285714286,0.1369111111111111
V09,2026-07-09,5,324.7,1.8538,1400.0,18.0,0.23192857142857143,0.10298888888888888
V09,2026-07-10,4,199.82,2.3401,1400.0,18.0,0.14272857142857143,0.13000555555555557
V09,2026-07-11,7,239.33,5.3532,1400.0,18.0,0.17095000000000002,0.2974
V09,2026-07-12,3,530.9100000000001,4.342,1400.0,18.0,0.37922142857142865,0.2412222222222222
V09,2026-07-13,7,586.09,3.0983,1400.0,18.0,0.41863571428571433,0.17212777777777777
V09,2026-07-14,6,353.52,2.1189,1400.0,18.0,0.2525142857142857,0.11771666666666666
V09,2026-07-15,6,720.2,2.1987,1400.0,18.0,0.5144285714285715,0.12215000000000001
V09,2026-07-16,8,369.36,13.924900000000001,1400.0,18.0,0.2638285714285714,0.7736055555555557
V09,2026-07-17,2,312.03,0.9621999999999999,1400.0,18.0,0.2228785714285714,0.053455555555555555
V09,2026-07-18,9,541.36,5.5328,1400.0,18.0,0.3866857142857143,0.30737777777777775
V09,2026-07-19,6,662.13,2.4999000000000002,1400.0,18.0,0.47295,0.13888333333333336
V09,2026-07-20,6,428.15000000000003,1.5683,1400.0,18.0,0.3058214285714286,0.08712777777777778
V09,2026-07-21,5,394.25,7.637700000000001,1400.0,18.0,0.28160714285714283,0.4243166666666667
V09,2026-07-22,7,1272.52,4.5412,1400.0,18.0,0.9089428571428572,0.2522888888888889
V09,2026-07-23,11,1372.96,10.3353,1400.0,18.0,0.9806857142857143,0.5741833333333334
V09,2026-07-24,6,238.08999999999997,2.6947,1400.0,18.0,0.1700642857142857,0.14970555555555556
V09,2026-07-25,4,335.42,2.6907,1400.0,18.0,0.2395857142857143,0.14948333333333333
V09,2026-07-26,5,216.26,3.6926,1400.0,18.0,0.15447142857142857,0.20514444444444446
V09,2026-07-27,7,418.70000000000005,4.1108,1400.0,18.0,0.2990714285714286,0.2283777777777778
V09,2026-07-28,4,598.29,2.0362,1400.0,18.0,0.42734999999999995,0.11312222222222222
V09,2026-07-29,7,1620.43,9.3346,1400.0,18.0,1.15745,0.5185888888888889
V09,2026-07-30,5,433.84000000000003,2.4123,1400.0,18.0,0.3098857142857143,0.13401666666666667
V09,2026-07-31,7,275.09000000000003,5.1396,1400.0,18.0,0.19649285714285716,0.2855333333333333
V09,2026-08-01,11,510.51,9.9372,1400.0,18.0,0.36465,0.5520666666666667
V09,2026-08-02,11,2649.05,4.1356,1400.0,18.0,1.8921785714285715,0.22975555555555557
V09,2026-08-03,10,1014.8,5.0932,1400.0,18.0,0.7248571428571429,0.28295555555555557
V09,2026-08-04,10,636.06,6.8857,1400.0,18.0,0.4543285714285714,0.3825388888888889
V09,2026-08-05,5,514.71,2.1329,1400.0,18.0,0.36765000000000003,0.11849444444444443
V09,2026-08-06,6,784.72,1.637,1400.0,18.0,0.5605142857142857,0.09094444444444444
V09,2026-08-07,7,1272.62,4.4895,1400.0,18.0,0.9090142857142857,0.24941666666666665
V09,2026-08-08,9,801.9300000000001,2.778,1400.0,18.0,0.5728071428571428,0.15433333333333332
V09,2026-08-09,6,363.62,1.7527,1400.0,18.0,0.2597285714285714,0.09737222222222222
V09,2026-08-10,6,1036.23,7.5543,1400.0,18.0,0.7401642857142857,0.4196833333333333
V09,2026-08-11,5,728.85,1.2164,1400.0,18.0,0.5206071428571428,0.06757777777777778
V09,2026-08-12,5,176.25,1.4614,1400.0,18.0,0.12589285714285714,0.0811888888888889
V09,2026-08-13,14,933.46,7.5796,1400.0,18.0,0.6667571428571429,0.4210888888888889
V09,2026-08-14,2,95.41,1.1681000000000001,1400.0,18.0,0.06815,0.06489444444444445
V09,2026-08-15,5,356.64,1.4022000000000001,1400.0,18.0,0.25474285714285716,0.07790000000000001
V09,2026-08-16,11,891.69,5.3162,1400.0,18.0,0.6369214285714286,0.29534444444444446
V09,2026-08-17,2,687.58,2.0085,1400.0,18.0,0.49112857142857147,0.11158333333333334
V09,2026-08-18,9,733.53,8.1083,1400.0,18.0,0.52395,0.4504611111111111
V09,2026-08-19,5,285.55,1.5332000000000001,1400.0,18.0,0.2039642857142857,0.08517777777777778
V09,2026-08-20,8,209.98000000000002,4.9693,1400.0,18.0,0.1499857142857143,0.2760722222222222
V09,2026-08-21,12,998.8299999999999,15.7421,1400.0,18.0,0.7134499999999999,0.8745611111111111
V09,2026-08-22,8,578.75,10.3865,1400.0,18.0,0.4133928571428571,0.5770277777777778
V09,2026-08-23,9,1414.91,5.3881,1400.0,18.0,1.01065,0.2993388888888889
V09,2026-08-24,7,1115.63,2.9457,1400.0,18.0,0.7968785714285715,0.16365
V09,2026-08-25,9,876.58,7.5898,1400.0,18.0,0.6261285714285715,0.42165555555555556
V09,2026-08-26,2,70.21000000000001,0.718,1400.0,18.0,0.05015000000000001,0.03988888888888889
V09,2026-08-27,6,2084.81,4.2372,1400.0,18.0,1.48915,0.23539999999999997
V09,2026-08-28,7,421.84999999999997,3.553,1400.0,18.0,0.3013214285714286,0.1973888888888889
V09,2026-08-29,7,456.16,3.8019,1400.0,18.0,0.32582857142857147,0.21121666666666666
V10,2026-06-01,6,532.87,4.4779,1400.0,18.0,0.38062142857142856,0.24877222222222223
V10,2026-06-02,6,496.6700000000001,1.5311,1400.0,18.0,0.35476428571428575,0.0850611111111111
V10,2026-06-03,8,492.03000000000003,4.9775,1400.0,18.0,0.35145000000000004,0.27652777777777776
V10,2026-06-04,3,328.15,1.912,1400.0,18.0,0.23439285714285713,0.10622222222222222
V10,2026-06-05,4,353.6,2.1221,1400.0,18.0,0.2525714285714286,0.11789444444444445
V10,2026-06-06,6,1011.7,1.8384,1400.0,18.0,0.7226428571428571,0.10213333333333334
V10,2026-06-07,11,920.0699999999999,6.7439,1400.0,18.0,0.6571928571428571,0.3746611111111111
V10,2026-06-08,6,653.78,29.3789,1400.0,18.0,0.4669857142857143,1.6321611111111112
V10,2026-06-09,10,2187.36,8.1433,1400.0,18.0,1.5624,0.45240555555555556
V10,2026-06-10,6,160.10000000000002,2.6585,1400.0,18.0,0.11435714285714288,0.14769444444444446
V10,2026-06-11,8,3493.8500000000004,5.5862,1400.0,18.0,2.495607142857143,0.3103444444444444
V10,2026-06-12,4,217.26,1.3026,1400.0,18.0,0.1551857142857143,0.07236666666666666
V10,2026-06-13,4,536.16,0.48269999999999996,1400.0,18.0,0.3829714285714286,0.026816666666666666
V10,2026-06-14,3,136.54,1.5344,1400.0,18.0,0.09752857142857142,0.08524444444444444
V10,2026-06-15,7,328.5,10.9944,1400.0,18.0,0.23464285714285715,0.6108
V10,2026-06-16,4,78.23,5.2056000000000004,1400.0,18.0,0.05587857142857143,0.2892
V10,2026-06-17,6,2133.49,5.3016000000000005,1400.0,18.0,1.5239214285714284,0.29453333333333337
V10,2026-06-18,4,57.18,2.4015,1400.0,18.0,0.040842857142857146,0.13341666666666666
V10,2026-06-19,5,71.55,1.1227,1400.0,18.0,0.05110714285714286,0.062372222222222225
V10,2026-06-20,5,770.2099999999999,7.3676,1400.0,18.0,0.5501499999999999,0.4093111111111111
V10,2026-06-21,7,450.5,7.1966,1400.0,18.0,0.3217857142857143,0.3998111111111111
V10,2026-06-22,8,930.09,16.5987,1400.0,18.0,0.66435,0.92215
V10,2026-06-23,9,452.94,3.2784999999999997,1400.0,18.0,0.32352857142857144,0.18213888888888888
V10,2026-06-24,6,1528.7,2.3933,1400.0,18.0,1.0919285714285714,0.1329611111111111
V10,2026-06-25,3,706.99,1.3014000000000001,1400.0,18.0,0.5049928571428571,0.0723
V10,2026-06-26,7,515.4399999999999,4.6042,1400.0,18.0,0.36817142857142854,0.25578888888888884
V10,2026-06-27,5,133.58,4.3712,1400.0,18.0,0.09541428571428573,0.24284444444444445
V10,2026-06-28,11,1703.9,3.7074000000000003,1400.0,18.0,1.2170714285714286,0.2059666666666667
V10,2026-06-29,7,578.76,1.2007,1400.0,18.0,0.4134,0.06670555555555556
V10,2026-06-30,8,295.54,7.4841999999999995,1400.0,18.0,0.2111,0.4157888888888889
V10,2026-07-01,4,254.53,2.0821,1400.0,18.0,0.18180714285714286,0.11567222222222223
V10,2026-07-02,7,1620.1799999999998,9.893199999999998,1400.0,18.0,1.1572714285714285,0.5496222222222221
V10,2026-07-03,4,2538.66,0.8693,1400.0,18.0,1.8133285714285714,0.048294444444444445
V10,2026-07-04,4,125.28999999999999,1.3296999999999999,1400.0,18.0,0.08949285714285714,0.07387222222222221
V10,2026-07-05,5,463.42999999999995,2.259,1400.0,18.0,0.3310214285714285,0.1255
V10,2026-07-06,8,804.37,7.3755,1400.0,18.0,0.57455,0.40975
V10,2026-07-07,2,479.15999999999997,0.25570000000000004,1400.0,18.0,0.3422571428571428,0.014205555555555558
V10,2026-07-08,3,120.07,0.9844,1400.0,18.0,0.08576428571428571,0.05468888888888889
V10,2026-07-09,7,382.06,3.9341,1400.0,18.0,0.2729,0.2185611111111111
V10,2026-07-10,6,410.62,3.1696999999999997,1400.0,18.0,0.2933,0.17609444444444444
V10,2026-07-11,4,782.23,1.0697,1400.0,18.0,0.5587357142857143,0.05942777777777778
V10,2026-07-12,3,319.78,0.9723,1400.0,18.0,0.2284142857142857,0.05401666666666667
V10,2026-07-13,11,1139.23,5.079000000000001,1400.0,18.0,0.8137357142857143,0.2821666666666667
V10,2026-07-14,7,427.49,2.6708,1400.0,18.0,0.30535,0.14837777777777778
V10,2026-07-15,5,462.55,2.0467,1400.0,18.0,0.33039285714285715,0.11370555555555556
V10,2026-07-16,6,869.31,1.2587000000000002,1400.0,18.0,0.6209357142857143,0.06992777777777778
V10,2026-07-17,4,280.15999999999997,4.5138,1400.0,18.0,0.2001142857142857,0.25076666666666664
